,term,entity_id,text_1,text_2,text_3,text_4,text_5
10,aboriginals,300438772,Amis,['Pangcah'],"Cultures and styles of the Amis people lived in Taiwan. The Amis people refer to themselves in two ways: Pangcah meaning “we people” is used in regions north of Taitung, and Amis meaning “northerners” is used in the south. The denomination has to do with routes of migration and interaction among tribes. The Chinese term came to adapt Amis. The Amis territory stretches from the Qilai plain to the Hengchun peninsula, where the Amis people develop an agrarian culture intricately rooted in the low lands of Taiwan’s eastern valley and coastal plains. The Amis has the largest population of aboriginals in Taiwan.There are three subcategories of the Amis people based on geographical and cultural-linguistic differences: The Northern group of “Nanshi” Amis, the Middle group of “Xiuguluan” Amis and coastal Amis, and the Southern group of “Falangaw” Amis and Hengchun Amis.The property inheritance of the Amis is matrilineal and traditional matrimony follows the rule of mikadafo which marries Amis men into the brides’ homes. The Amis tribe is co-governed by clan chiefs, who assign responsibilities and tasks to male members of different age classes. The Harvest Festival, known as Malalikid, is the most important celebration which unifies traditional beliefs, social structure and tribal identity.",,[]
11,barbarian,300018409,"Northern Wei (culture, style, and period)","['Wei, Northern (culture, style, and period)', ""Northern T'o-pa""]","Refers to the Chinese dynastic culture, style, and period dating 386 to 534 CE. Its capital was initially at Pingcheng but was moved south to Luoyang in 493-494 by Emperor Xiaowendi (reigned 471-499) where a new magnificent city was built on the ruins of the old Chinese capital; by 534 the population was more than half a million. Buddhist art flourished under state and private patronage during most of this period. Cave temples at Yungang were begun in ca. 460; thousands of craftsmen worked for about 35 years to make the temples and adorn them with sculpture and painting. Other cave temples were later made at Longmen at the instigation of Xiaowendi. While Yungang features static icons in a Gandharan style, the sculpture at Longmen is more linear, demonstrating the emerging Chinese style. Northern Wei burial pottery, also influenced by Buddhism, emphasizes frontality and symmetry. The nomadic Touba people began to rely on Chinese institutions to organize and run their state and they also became accustomed to Chinese culture and luxuries; under Xiaowendi Chinese became the official language and the use of Tuoba language was forbidden. The distinction between the 'barbarian' north and 'civilized' south became less marked; nevertheless, northern frontiersmen began to feel neglected and so they revolted, leading to the collapse of the Northern Wei dynasty. Northern China was divided into the Eastern and Western Wei dynasties in 534.",,[]
12,barbarian,300106913,Migration period (Medieval culture or period),"['Migration (Medieval culture or period)', 'Dark Ages (Medieval culture or period)', 'Barbarian (Migration culture or period)']","Refers to the period and style of art produced by the Teutonic tribes who overran the declining Roman Empire from about 370 CE to about 800 CE, including Franks, Lombards, Vandals, Ostrogoths, and Visigoths. The style influenced architecture, sculpture, and manuscript illumination, but is most evident in the portable objects of the migrants, including metalsmiths' work and jewelry, often in gold, garnet, and enamel inlay. The style is characterized by a departure from classical design to instead favor stylized and ornamental design, isolated areas of color, and repetitive patterns of chevrons, crosses, lines, and dots.",,[]
13,barbarian,300018585,Namban,"['art, namban', 'art, southern barbarian', 'barbarian art, southern', 'namban art', 'southern barbarian art']","Refers to the style of art connected with European missionaries and merchants in Japan during the 16th and 17th century, including Japanese artists painting in a Western style, European imported art, and traditonal Japanese art depicting Europeans. Taught by Jesuit priest Giovanni Niccolo in 1583, artists produced works in a traditional Western style, often religious in theme. Namban motifs include Western peoples, ships and rosaries and crosses, found on folding screens, flasks, and lacquer ware.",,[]
16,batavia,300012925,Batavia dammar,"['Batavia damar', 'dammar, Batavia']","General term referring to various dammar resins that were formerly shipped under the tradename ""Batavia"" from Jakarta (formerly Batavia), Indonesia. General term referring to various dammar resins that were formerly shipped under the tradename ""Batavia"" from Jakarta (formerly Batavia), Indonesia.",,[]
20,berber,300263397,Awjilah (culture or style),"['Aoudjila', 'Augila', 'Aujila', 'Awdjila', 'Awgila']","Style and culture of the African people who are a subgroup of the Berber, living in Awjilah, Cyranainca, northeast Libya.",,[]
21,berber,300263737,Matmata,[],Style and culture of the Berber people livng in settled areas of southern Tunisia.,,[]
22,berber,300016595,Tuareg,"['Tamahaq', 'Tamashek', 'Tamashekin', 'Tawarik', 'Tomachek', 'Touareg', 'Touaregs', 'Tourage', 'Touregs', 'Tuaregs', 'Tuariks', 'Twareg', 'Twaregs']","Style and culture of the Berber people of the same name, living in the Sahara and North Africa.",,[]
23,berber,300263735,Imraguen,"['Imeragen', 'Imeraguen', 'Imragen', 'Imraquen']",Style and culture of the Berber people of the same name living in the African region of Mauritania.,,[]
24,berber,300263728,Chenoua,['Shenwa'],"Style and culture of the Berber people of the same name living in the coastal area west of Algiers, Algeria.",,[]
25,berber,300375152,Maure,"['Maures', 'Moor (culture or style)', 'Mauri (Arab-Berber culture or style)']","Style and culture of a people of mixed Arab-Berber descent inhabiting the Western Sahara, neighboring parts of Morocco, Mali, Algeria, and the Islamic Republic of Mauritania. To refer to the products, style and culture of people living within the boundaries of Mauritania proper use ""Mauritanian.""",,[]
27,berber,300263998,Nemadi,"['Ikoko', 'Namadi', 'Nimadi (culture or style)', 'Nimari', 'Nomadi']","Describes works created by the African people of the same name, a nomadic Berber group living in Mauritania and Mali.",,[]
28,berber,300263740,Ouarsenis,['Warsenis'],Style and culture of the Berber people of the same name living in northwestern Algeria.,,[]
29,berber,300263729,Shluh,"['Chleuh', 'Chleuhs', 'Schluh', 'Shilha', 'Shilhas', 'Shlûh', 'Shluhs', 'Susi (Berber)', 'Susiua (Shluh)', 'Tachelhit', 'Tachilhit', 'Tashelhit', 'Tashelhiyt', 'Tashilhait', 'Tashilheet', 'Tashilhit', 'Tasoussit']","Style and culture of the Berber people of the same name living in the High Atlas and Anti Atlas mountains as well as the Dra and Sous regions of Morocco, and in western Algeria.",,[]
31,berber,300263738,Mzab,"['Beni Mzab', 'Mozabites', ""M'zab"", 'Mzâb', 'Mzabi', 'Mzabite']","Style and culture of the Berber people of the same name living primarily in the Algerian Saharan towns of Ghardaia, Gurara, and Berriane.",,[]
32,berbers,300114633,Almoravid,['Almoravides'],"Refers to the art and culture associated with the Islamic Berber dynasty that ruled in Spain and North Africa from 1054 to 1147, when it was succeeded by the Almohad dynasty. The Almoravids developed out of a puritanical movement in western Africa that appealed to North African Berbers. The Almoravid leader Yusuf b. Tashfin founded Marrakesh in 1069. From 1090 the dynasty controlled Andalusia and it was through this connection that the Umayyad art of Spain was transplanted to North Africa. Egyptian influence was also felt. Known for their puritanical fervor, the Almoravids were mostly patrons of religious architecture. They built mosques in Tilimsen and Algiers that were inspired by the mosque at Córdoba; other noteworthy mosques were built in Fès. Almoravid architects were known for their imaginative manipulation of three-dimensional space using ornamental arches and decorative vaults, architectural forms traditionally kept apart. These and other architectural forms animate their buildings instead of applied decoration. The hallmark of their distinctively Maghribi muqarnas is that the exterior reveals nothing of the internal configuration. The muqarnas vault at Fès is built over a rectangular space and so visually acts as a suspended ceiling rather than as a traditional dome. A fountain that was once part of the Great Mosque of Marrakesh is noted for its lobed and crinkled arch forms that create a powerful sculptural rhythm.",,[]
33,berbers,300265329,Soussi,"['Isusiyen', 'Ishilhayen', 'Sous (Shluh style)', 'Susi (Shluh Berber)', 'Sousis', 'Susiua (Soussi)', 'Swasa', 'Tasousit']",Refers to works produced by the Shluh Berbers of the Western Atlas (Morocco).,,[]
34,berbers,300016593,Berber (culture or style),['Berbers (cultures or styles)'],,,[]
35,black,300435249,"Black (general, race and ethnicity)",[],"General designation for the race, ethnicity, styles, culture, and heritage of people of sub-Saharan African origin or descent in places outside Africa, or of members of any dark-skinned group of peoples, including those of  Australian Aboriginal origin or descent.",,[]
36,black,300443479,BIPOC,"['black, indigenous and people of color', 'black, indigenous, people of color']","A term used to describe that portion of all people, primarily in the United States, but perhaps used more widely, who are black, that is, dark-skinned peoples of Africa, Oceania, and Australia or their descendants, without regard to perceived actual skin tone. Indigenous refers to people of ethnic groups native to the Americas. People of color being a broad term for any non-Anglo-Saxon people.The term BIPOC is meant to be inclusive of those who are affected by racism, discrimination, or oppression based on ethnicity or race-based tropes.",,[]
39,black,300449148,Black British,"['British, Black']",Culture and styles of British citizens or residents of either African or African-Caribbean origin or descent. Black British is one of various self-designation entries used in official UK ethnicity classifications.,,[]
42,black,300021925,Buka (culture or style),['Buka Island'],"Describes the style and culture of the inhabitants of Buka Island. Changes in late 20th-century Buka art have their origins in the encounter between Pacific Islanders and the outside world.  Whale hunters of the 1800s found the Buka paddles ideally suited to their work; as a result promoting the production of paddles by the Buka people. Lapita pottery and related materials have varied in style into the late 20th century. The people of Buka are known to represent human and animal forms in a naturalistic fashion, however human heads are also constructed in a canine-like style with the jaw protruded outward. Surfaces are often stained black and enhanced with inlaid patterns of red and white pigments. ",,[]
43,black,300262593,Bifwebe,['Kifwebe'],"Carved wooden masks of the Songye people of the Democratic Republic of Congo in Africa, existing in both ""female"" and ""male"" types; the female type is used in burial rituals and the consecration of new chiefs, while the male type is used to impose discipline among the ranks of the circumcised.  In form they are distinguished by prominent facial features, often including a crest, and stripes of black, red, and white. They embody attributes of the human, the animal, and the spirit.",,[]
44,black,300400853,Germanic religion,"['religion, Germanic']","Complex of beliefs concerning the gods and the nature of the cosmos developed by the Germanic-speaking peoples before their conversion to Christianity. Germanic culture extended, at various times, from the Black Sea to Greenland, or even the North American continent. Germanic religion played an important role in shaping the civilization of Europe.",,[]
45,black,300020118,Attic (Mainland Greek pottery styles),[],"Refers to the culture and styles that developed in Athens or elsewhere in Attica, particularly to painted pottery styles that developed chronologically after the Geometric styles. Attic styles are intentionally different from Corinthian styles, and are characterized by imaginative compositions that do not necessarily comply with standards of scale or balance, by monumentality and grandeur, and eventually by a distinctive Black-figure style that became the standard for the rest of the Greek world.",,[]
46,black,300019470,Celtic (culture),"['Celts (Celtic style or culture)', 'Keltic']","Refers to the culture and styles associated with the Celts, an early Indo-European people who spread over Europe, from the British Isles and northern Spain to east of Transylvania, the Black Sea coasts, and Galatia in Anatolia, from the second millennium BCE to the first century BCE. Elements of the style persisted for centuries in southern Scandinavia and the post-Roman British Isles. It is characterized by a reference to the art of ancient Italy, Greece, and the East, combined in a new and individual style that includes a strong sense of form and structure, stylized plant, animal, and human forms, a balance of voids and ornament, vigorous vitality, and contrasts of texture.",,[]
47,black,300448122,blackface,[],"Originally, make-up or costume intended to imitate the appearance of a black person, particularly as part of a performance. By extension, any practice of stereotyping dark-skinned people in an exaggerated fashion. Though not exclusive to the United States, blackface was associated with minstrel shows in the US from the 1830s until the mid-20th century; and is widely regarded now as an offensive example of racism. Blackface was adopted by some African American performers in minstrel shows from ca.1840 as a means to earn a living in venues that were otherwise denied them in mainstream show business.",,[]
48,black,300400847,Iranian religion (ancient religion),"['religion, Iranian']","Systems of diverse beliefs and practices of the culturally and linguistically related group of ancient peoples who inhabited the Iranian plateau and its borderlands, as well as areas of Central Asia from the Black Sea to Khotan (modern Hotan, China). In religion and culture, both the northern and southern Iranians had much in common with the ancient Indo-Aryan-speaking peoples of the Indian subcontinent, although there was much borrowing from Mesopotamia as well.",,[]
49,blacks,300198715,Creole (North American culture),"['Créole (North American culture)', 'Criollo']","In general, the term usually refers to a culture or style produced by people who were born in the Americas or nearby islands, but who were descended from colonists or slaves, as distinguished from people who arrived directly from Europe or Africa, or who were descended from aboriginal populations. It is used to refer to the cultures of different populations in the context of different regions; its usage is often contradictory from region to region. It refers to the culture and styles produced by white people who had Spanish parents and were born in the Spanish territories of North and South America in the sixteenth through eighteenth centuries; their culture and social position were distinguished from residents who had been born in Spain. In modern usage in the context of Latin America, it may refer to the culture of people born locally but of pure Spanish extraction or specifically to traditions of old-line families of predominantly Spanish descent. The term may also refer to the culture of early South American blacks born in America, as distinguished from blacks brought directly from Africa. In Louisiana in the United States it refers to the culture of either French-speaking white descendants of early French and Spanish settlers or of mulattos speaking a form of French and Spanish patois.  It may also refer to the culture of people in the West Indies who were born and naturalized there, but were of Spanish, French, or African descent; in modern usage in the context of the Caribbean, it is often used to refer to Caribbean culture in general, including elements from European, African, Asian, and Amerindian sources.",,[]
50,blacks,300013138,carbon black,"['black, carbon', 'carbon-black']","Material made of intensely black, finely divided forms of amorphous carbon, usually obtained as soot from partial combustion of hydrocarbons. It is used to produce extremely black pigments of high hiding power in printing ink, paint, and carbon paper, as reinforcing agents in rubber products, and to create protective coatings, plastics, and resistors for electronic circuits. Carbon black particles are usually spherical in shape and less regularly crystalline than graphite. Carbon black changes into graphite if heated at 3,000 degrees Celsius for a prolonged period. Among the most finely divided materials known, carbon blacks vary widely in particle size and color intensity depending upon the process by which they are made. ",,[]
51,blacks,300265434,black-and-white (colors),['black and white (colors)'],"The range of monochromatic colors including blacks, grays, and whites. Examples are monochromatic images, usually prints, photographic images, or television.",,[]
52,blacks,300264719,acetylene black,"['black, acetylene']","A form of carbon black that is produced in refractory chambers in the absence of air by the decomposition of acetylene gas preheated to 800 degrees Celsius. As a pigment, it is softer, bluer, and more intense than other carbon blacks. It is also used in industrial applications requiring high electrical conductivity, such as in dry cells.",,[]
53,blacks,300264721,benzol black,"['black, benzol']","A form of carbon black that is produced from benzene, which in turn is obtained chiefly from coke-oven gas. As a pigment, it is softer, bluer, and more intense than other carbon blacks.",,[]
54,bombay,300228512,chawls,['chawl'],Tenement houses characteristic of Bombay and other industrial Indian cities; originally developed in the late 19th century to house migrant industrial workers.,,[]
55,bombay,300417414,Academic Realism,[],"A style of painting in India from the mid 19th to the beginning of the 20th century that emphasises Western techniques of realism under the influence of art academies established by the British Raj in key colonial cities such as Bombay and Calcutta. Due to increased patronage of art by the Indian elite and the rise of salon exhibitions, realistic oil painting was in high demand, especially portraiture and historical subjects, and remained popular until the development of the Bengal School. ",,[]
56,bombay,300012439,East Indian rosewood (wood),"['Bombay blackwood (wood)', 'rosewood, East Indian (wood)', 'Indian rosewood (Dalbergia latifolia, wood)']","Wood from the species Dalbergia latifolia, native from the Himalayas to the southern tip of India and on the island of Java in Indonesia. The wood is fragrant and decorative, used to make premium-quality furniture, panelling, veneers and musical instruments.",,[]
57,bombay,300375341,Dalbergia latifolia (species),"['East Indian rosewood (species)', 'Indian rosewood (Dalbergia latifolia, species)', 'Bombay blackwood (species)', 'Java palisander (species)', 'Indian palisandre (species)', 'black rosewood (species)', 'beete (species)', 'sitsal (species)', 'satisal (species)', 'sonokeling (species)', 'sonobrits (species)']",Species of hardwood timber tree native from the Himalayas to the southern tip of India and on the island of Java in Indonesia. The foliage is used as fodder and the bark is used as a source of tannins extracted for medicinal purposes.,,[]
58,bombay,300264498,dasturs,"['dastur', 'destours']","Refers to modern-day Zoroastrian high priests. Dasturs oversee the liturgical lives of the important fire temples with which they are associated, assisted by a team of mobeds. This rank of priest is akin to that of the bishop in Christianity. The dasturs have a strong tradition of learning, especially among the Parsis in Bombay.",,[]
59,bombay,300378963,Bombay mastic,"['mastic, Bombay', 'Indian mastic']",The resin collected in India.,,[]
61,bombay,300264320,Arya Samaj,"['Ārya Samāj', 'Society of Aryans', 'Society of Nobles']","Refers to a Hindu sect and reform movement founded by the brahman Dayananda Sarasvati in Bombay in 1875. Followers, striving for a return to the original purity of Hinduism found in the Vedas, are against image-worship, child-marriage, polygamy and meaningless ritual. Dayananda's book 'Vedabhashya' contains his interpretations of the Vedas, the earliest Hindu scriptures. Arya Samaj promotes a moral vision of kindness and goodwill to all. Arya Samaj, now a worldwide organization, is also opposed to the traditional Hindu caste system and works to remove religious and social injustices. Arya Samaj followers also introduced the novel idea of converting to Hinduism people of other faiths. In 1893 there was a split between conservative and liberal followers who disagreed on whether to advocate traditional or modern forms of education and on whether to advocate vegetarianism or freedom of diet. The movement became nationalistic and was in conflict with Sikhs and Muslims, especially in the Punjab around the time of the partition of India and Pakistan in 1947.",,[]
62,burma,300410260,Shan (Burmese culture),['Shan Tai'],"Culture of the Southeast Asian people who live primarily in eastern and northwestern Myanmar (Burma) and also in Yunnan province, China. The Shan are the largest minority group in Myanmar. The Shan are Theravada Buddhists and have their own written language and literature. Most live on the Shan Plateau, which is seamed by low mountains and masses of broken, forested hills.",,[]
63,burma,300410257,Kachin (Burmese culture),[],Culture of the tribal Tibeto-Burman ethnic group inhabiting parts of northeastern Myanmar (Burma) and contiguous areas of India (Arunachal Pradesh and Nagaland) and China (Yunnan).,,[]
64,burma,300410258,Palaung (Burmese culture),['Ta-ang (Burmese culture)'],"Culture of the tribal hill people of the Shan region and adjacent areas of eastern Myanmar (Burma), as well as southwestern Yunnan province of China. Some Palaung groups are organized in patrilineal lineages similar to those of the Kachin, their neighbours to the north; elsewhere their organization is more like that of the Shan. Shan-type Buddhism coexists with various local cults based on ancestor worship. ",,[]
65,burma,300375367,Tectona (genus),"['tectona (genus)', 'teak genus (genus)']","Genus containing three species of tropical hardwood trees native to south and southeast Asia, particularly India, Pakistan, Bangladesh, Burma, Indonesia, and Thailand; commonly a component of monsoon forest vegetation.",,[]
66,burma,300266481,Middle Eastern,"['Western Asian (Middle Eastern)', 'middle eastern', 'Middle East']","Styles and cultures existing in the extensive area that includes the nations of southwest Asia and northeastern Africa. The term was formerly used to also include Afghanistan, Pakistan, India, and Burma.",,[]
67,burma,300386148,Indochinese,['Indo-Chinese'],"Nationality and culture of the region between India and China, the areas of the current nations Burma, Kampuchea (Cambodia), Laos, Thailand, Vietnam and Malaysia.",,[]
68,burma,300019089,Mon (Burmese culture),"['Talaing', 'Mun (Burmese culture)', 'Mwun', 'Moan', 'Môn (culture or style)', 'Talien', 'Talain']","Nationality, culture, and style of the Mon people of Indo-Chinese origin, now inhabiting eastern Burma (Myanmar) and western Thailand but having their ancient capital at Pegu in southern Burma. They represent a former empire that flourished from the 9th to the 11th and from the 13th to the 16th centuries. The culture has dominated the region for the last 1,200 years, replacing Sanskrit with Pali writing and introducing Theravada Buddhism to the ancient Burmese culture. Art of this region has shared historical ties with the ancient Cambodian kingdom of Funan, and with China, and was heavily influenced by the Angkor civilization.",,['considered derogatory ']
69,burma,300375431,Mangifera indica (species),"['mango (species)', 'common mango (species)', 'Indian mango (species)']","Species of large tree indigenous to eastern Asia, Myanmar (Burma), and Assam state of India. It appears to have been domesticated about 2,000 BCE in India, then brought to East Asia in the 5th century BCE. It produces a sweet orange-colored drupe fruit, one of the most important and widely cultivated fruits of the tropical world. The fruit varies greatly depending upon the variety, from those the size of plums to others weighing 4 to 5 pounds. ",,[]
70,burma,300107052,Mandalay,[],Refers to one of many ethnic cultures of modern Myanmar. It also identifies the last capital of the Burmese empire built in 1857-1859 on the Irrawaddy River by King Mindon before the fall of Burma to British imperialists in 1885. Architectural art in this region reflects Italian influences as depicted in composite temple and monastery structures comprised of stone and native wood.,,[]
71,burma,300022012,Theravada,"['Pali Buddhism', 'Southern Buddhism', 'Theravada Buddhism']","The form of Buddhism practiced in the South Asian countries of Sri Lanka, Burma, Cambodia, Thailand, and Laos. Its doctrine, relatively unchanged since the 3rd century BCE, is based on the 'tipitaka' or Pali Canon and consists of a conservative interpretation of the Buddha's teachings. Theravada's main distinction from later Mahayana is its rejection of bodhisattvas. While the ultimate goal of Theravada is to become a 'perfected saint' or 'arhat,' lay believers cannot attain true enlightenment. True enlightenment is only reached by entering religious orders and even then it is nearly impossible for anyone to become a Buddha.",,[]
72,calcutta,300417414,Academic Realism,[],"A style of painting in India from the mid 19th to the beginning of the 20th century that emphasises Western techniques of realism under the influence of art academies established by the British Raj in key colonial cities such as Bombay and Calcutta. Due to increased patronage of art by the Indian elite and the rise of salon exhibitions, realistic oil painting was in high demand, especially portraiture and historical subjects, and remained popular until the development of the Bengal School. ",,[]
73,calcutta,300018988,Kalighat,[],"A style of watercolor painting used by artists working in Calcutta, India in the nineteenth century; the works produced were sold inexpensively to pilgrims to the nearby Kalighat temple. This style demonstrates the European influence on Indian folk art; not only was the English technique of transparent watercolor adopted, but European subjects and events were sometimes depicted. Overall, these rapidly produced paintings are characterized by bold colors, broad sweeping brush lines, simplified forms, and little or no backgrounds. Popular Hindu deities are most commonly depicted although scenes of contemporary life are found as well. The style, which arose to compete with inexpensive colored lithographs, soon lost the contest. Although it quickly disappeared, the Kalighat style was influential for a number of modern Indian painters.",,[]
74,caucasian,300244536,Caucasian (culture or style),[],"Refers to the people, styles, and cultures originating in the general Caucasus region, which is the area between the Black and Caspian Seas, surrounding the Caucasus mountains, comprising roughly the modern nations of Georgia, Armenia, Azerbaijan, southern parts of Russia, and northeastern Turkey. It refers specifically to the Indo-European and Turkic cultures that have occupied the area since around the first millennium BCE. It takes its name from the Caucasus tribes that settled here; was home to Milesian Greeks, subsequently was invaded numerous times; legendary site of Jason's quest for Golden Fleece; the Caucasus mountains have traditionally been the boundary separating Europe from Asia; however, the area is more subject to Asian influence and so is more often grouped with Asia in modern scholarship.",,[]
75,caucasian,300244674,Baku (Caucasian textile style),[],"Style of handwoven floor coverings made in the vicinity of Baku, Azerbaijan, a major port on the Caspian Sea. Rugs have been woven in this area since at least the 18th century and probably long before, although it is difficult to determine which were woven in the city and which in such nearby villages as Surahani and Chaildag. The so-called Chila rugs were almost certainly woven in this area. The earliest examples are larger than most Caucasian rugs, ranging up to 12 feet in length (3.6 metres). Most of these rugs have a blue field, and characterized by either an avshan (scattered floral sprig) or harshang (crab) design. Examples from later production may have some cotton in the wefts and are more likely to show a boteh (pear-shaped motif) design, often with a small medallion.",,[]
77,caucasian,300182578,encarnacione (technique),"['encarnado (technique)', 'carnation (technique)']","Technique involving the working of the surface of certain areas of a painting or polychromed carved figure to imitate the color and shading of human flesh; usually referring to Caucasian flesh color. The term was first coined in reference to Spanish art, but may be applied to any western art; particularly in use prior to the early 1900s. In some cases, certain artists specialized in encarnacione, while other artists would paint drapery, landscape, and other areas of the work.",,[]
78,caucasian,300244158,Karadagh,"['Kara Dagh', 'Karaja (textile style)', 'Karajá (textile style)']","Style of textiles, particularly carpets, from the area around Karaja and the nearby range of Karadagh mountains in northwestern Iran, just south of the Azerbaijan border northeast of Tabriz. The carpets are thick, woollen and knotted with either a geometrical or a floral pattern. The best-known pattern shows three geometric medallions that are similar to those in Caucasian carpets; the central medallion has a latch-hooked contour and differs in color from the others, which are eight-pointed stars.",,[]
79,caucasian,300244687,Kuba (Caucasus),"['Quba (Caucasus)', 'Cabistan', 'Kabistan']","Caucasus floor coverings woven in the vicinity of Quba in northern Azerbaijan, with major varieties woven near the towns of Perepedil, Divichi, Konaghend, Zejwa, Karagashli, and Kusary. They are as a group the most finely knotted Caucasian rugs. The Perepedil shows a highly geometrized floral design on a blue or ivory field. The Konaghend most frequently features a large central medallion. The Karagashli usually contains isolated elements from the Persian avshan ""sprig"" or harshang ""crab"" designs. The most common type of large, red-field Caucasian soumak rug was woven in the nearby town of Kusary.",,[]
80,caucasian,300244538,Central Caucasian textile styles,"['styles, Central Caucasian textile', 'Central Caucasian textile style']",Textile styles belonging to Central Caucasian cultures.,,[]
84,caucasian,300411945,North Caucasian (language group),['Caucasic (language group)'],"Group of two well established language families spoken in the Caucasus, chiefly in the north.",,[]
85,caucasian,300391253,carnation (pigment),[],"Composite mixture of pigment having a pinkish hue, often available pre-mixed, and intended for use as a flesh color resembling Caucasian flesh tones. Typically used only in western art prior to the early 1900s. Types and proportions of the pigments used for this mixture varied. For the technique of painting to resemble flesh tones, particularly Caucasian, use ""encarnacione (technique).""",,[]
86,caucasian,300244539,East Caucasian textile styles,"['styles, East Caucasian textile', 'East Caucasian textile style']",Textile styles belonging to East Caucasian cultures.,,[]
90,caucasian,300244540,South Caucasian textile styles,"['styles, South Caucasian textile', 'South Caucasian textile style']",Textile styles belonging to South Caucasian cultures.,,[]
94,colored,300379604,Day-Glo (TM) (pigments),['DayGlo (TM) (pigments)'],"Trademarked general term for daylight fluorescent and glow-in-the-dark paints and pigments, including objects colored by the pigments. Originally used only for products manufactured by Day-Glo Color Corporation, Cleveland, although the term is commonly used generally for flourescent pigments.",,[]
95,colored,300011161,French chalk,"['chalk, French']",A high grade of massive talc occurring in the Appalachian region in the United States that can be cut to shape and used for marking purposes; it is usually white in color but may be colored gray or yellow by impurities.,,[]
