,term,entity_id,text_1,text_2,text_3,text_4,text_5
16,aboriginals,300264770,dendrogliefen,[],"Geometrische of beeldende graveringen in de bast van levende bomen. Het uitsnijden vindt gewoonlijk plaats met een metalen instrument. Dendrogliefen zijn een kenmerkende vorm van beeldhouwwerk van de Australische Aboriginals, gemaakt om ceremoniële plaatsen of de graven van notabelen te markeren.",,[]
17,aboriginals,300055999,sjamanisme,[],"Verwijst in het algemeen naar de religieuze praktijken van sommige Noord-Aziatische volkeren die geloven dat goede en slechte geesten de wereld bevolken, en dat zij via priesters, die als medium fungeren, deze geesten kunnen oproepen of met hen kunnen communiceren. Sjamanisme komt ook voor bij de voorchristelijke Lappen, de Inuit, de Prairie-Indianen van Noord-Amerika, sommige Australische Aboriginals en verschillende andere volken. De term werd oorspronkelijk gebruikt door het Tungus-volk van Siberië.",,[]
18,achterlijken,300025925,zwakbegaafden,"['zwakbegaafde', 'achterlijken', 'minderbegaafden']",Mensen wiens intellectuele vermogen beduidend beneden het gemiddelde ligt en van wie het sociale aanpassingsvermogen hierdoor wordt benadeeld.,,[]
19,achterlijkheid,300189309,zwakbegaafdheid,['achterlijkheid'],"Verstandelijk vermogen dat duidelijk onder het gemiddelde ligt en als belemmering wordt gezien bij aanpassing aan de maatschappij. Wordt meestal duidelijk op jonge leeftijd, voor de volwassenheid.",,[]
20,afkomst,300016928,Hohokam,[],"Verwijst naar een vroege cultuur en stijl die voornamelijk voorkwam in de Sonoran-woestijn, in het huidige midden en zuiden van Arizona. De cultuur is opmerkelijk door het eerste gebruik van irrigatie door boeren in het zuidwesten, door het ontstaan van permanente nederzettingen van kuilwoningen en bovengrondse flat-achtige constructies, en door de specifieke werktuigen en kunstvoorwerpen, zoals ornamenten en mozaïeken van schelpen uit de golf van Californië, kleibeeldjes en aardewerk. Dit is gemaakt van grijze klei of geglazuurd met versieringen in ijzerrood. Sommige specialisten geloven dat de Hohokam rond 300 v. Chr. naar het gebied zijn gekomen, anderen gaan ervan uit dat dit pas rond het jaar 500 is gebeurd. Ook is men het oneens over de afkomst. De Hohokam zouden uit Mexico afkomstig kunnen zijn of afstammelingen zijn van het Cochise-volk. Bovendien is men het niet eens over de vraag of de Papago, de Pima en andere volken in het Zuidwesten de nakomelingen van de Hohakam zijn, of dat het volk het gebied in de 15e eeuw heeft verlaten.",,[]
21,afkomst,300016575,KhoiKhoi,[],"Verwijst naar het volk en de cultuur in zuidelijk Afrika die de eerste Europese ontdekkingsreizigers aantroffen in gebieden in het achterland. De Khoikhoi leven nu in Europese nederzettingen of in officiële reservaten in Zuid-Afrika of Namibië. De meeste Khoikhoi zijn Nama of Oorlams. Deze laatste naam wijst op verwantschap met de 'Kaapse Hottentotten'. Daarnaast zijn veel Khoikhoi van gemengde afkomst. De grootste Nama-groepen zijn de Bondelswarts, Rooinasie, Swartboois en Topnaars; de grootste Oorlams-groepen zijn de Witbooi, Amraal, Berseba en Bethanie. Er zijn geen grote lichamelijke verschillen tussen de Khoikhoi en de San; de enige duidelijke verschillen zijn het iets grotere postuur en het onmiskenbaar langere en smallere hoofd van de Khoikhoi.",,[]
22,afkomst,300198715,creools,[],"In algemene zin verwijst de term meestal naar een cultuur of stijl welke is geproduceerd door mensen die in Noord- of Zuid-Amerika of op de nabijgelegen eilanden geboren zijn, maar die afstammen van kolonisten of slaven, ter onderscheiding van mensen die rechtstreeks uit Europa of Afrika kwamen of die van oorspronkelijke bevolkingsgroepen afstammen. De term verwijst naar de culturen van verschillende bevolkingsgroepen binnen de context van verschillende regio's; vaak verschilt de betekenis van de term per regio en worden daarbij zelfs tegenstrijdige betekenissen gezien. De term verwijst naar de cultuur en stijlen geproduceerd door blanken met Spaanse ouders die in de periode van de 16de tot en met de 18de eeuw in de Spaanse gebieden in Noord- en Zuid-Amerika werden geboren; ze hadden een andere cultuur en maatschappelijke positie dan bewoners die in Spanje waren geboren. In het moderne taalgebruik kan de term binnen de context van Latijns-Amerika verwijzen naar de cultuur van mensen die daar wel geboren zijn maar van wie beide ouders Spaans zijn, of in specifieke zin naar de tradities van oude families met een overwegend Spaanse achtergrond. Ook kan de term verwijzen naar de cultuur van vroege Zuid-Amerikaanse zwarten die in Amerika zijn geboren, ter onderscheiding van zwarten die rechtstreeks uit Afrika waren overgebracht. In Louisiana, in de Verenigde Staten, verwijst de term naar de cultuur van Franstalige blanke afstammelingen van vroege Franse en Spaanse kolonisten, of naar mulatten die een soort Frans-Spaanse mengtaal spreken. Daarnaast kan de term verwijzen naar de cultuur van mensen op de West-Indische eilanden die daar zijn geboren en genaturaliseerd, maar van Spaanse, Franse of Afrikaanse afkomst zijn; in het moderne taalgebruik, binnen de context van het Caribisch gebied, verwijst de term vaak naar de Caribische cultuur in het algemeen, met inbegrip van oorspronkelijk Europese, Afrikaanse, Aziatische en Amerikaans-Indiaanse elementen.",,[]
23,afkomst,300387448,peranakan,[],In Indonesië geboren persoon van buitenlandse of gemengde Indonesische en buitenlandse afkomst. Verwijst meestal naar de gemeenschap van de Peranakan-Chinezen en hun hybride cultuur die halverwege de 19e eeuw ontstond.,,[]
24,afkomst,300021550,Fatimidisch,[],"Verwijst naar de kunst en architectuur die is verbonden met de islamitische Berberdynastie met dezelfde naam die regeerde in Ifriqiya (in het tegenwoordige Tunesië) van 909 tot 972 en in Egypte van 969 tot 1171. De afkomst van de Fatimids, die behoorden tot de Shi'a-sekte, ging terug tot Fatima, de dochter van Mohammed. De Fatimids hadden vele rivalen met wie ze de strijd moesten aangaan. Daarnaast hadden ze te maken met de Kruisvaarders. Fatimid-kunst is opmerkelijk vanwege het internationale karakter: deze kunst slaat een brug tussen het oosten en het westen van de islamitische wereld en stond open voor de Hellenistische erfenis van het Mediterrane gebied en voor sommige ideeën van de christelijke machten uit het noorden. Hoewel Fatimid-kunstenaars materialen en technieken bleven gebruiken die werden ontwikkeld door de Tulunids, werd de abstractie waarmee de Tulunids graag werkten, vervangen door belangstellend verkennen van de traditie van figuratieve representatie die was overgenomen vanuit Irak. Schilderkunst, boekillustraties, hout- en ivoorsnijwerk en glas-, keramiek- en textielontwerp zijn voorzien van figuratieve decoratie die ongeëvenaard is in contemporaine islamitische kunst. Belangstelling voor naturalisme is eveneens evident. De iconografie van Fatimid-kunst is vaak schatplichtig aan Abbasid-hofkunst. Tegelijk met de ontwikkeling van figuratieve tradities werden ook ontwerpen ontwikkeld die waren gebaseerd op oneindige systemen van lineaire patronen; deze vorm van ornamentatie werd een van de meest succesvolle vormen van abstracte islamitische kunst. Figuratieve kunst was ongepast voor religieuze gebouwen, die in plaats daarvan werden versierd met een krachtige nieuwe stijl van beeldhouwen die gewoonlijk werd gekenmerkt door elegante inscripties in een karakteristieke vorm van Koefisch schrift, versierd met bladvormige en bloemelementen. Een tritonshoornschelpmotief dat bekend is uit de late oudheid, was populair bij de Fatimids, zoals te zien is op de façade van de moskee van al-Akmar. Er is niets bewaard gebleven van de twee Fatimid-paleizen die in het centrum van Caïro stonden, maar verhalen over deze paleizen getuigen van hun pracht.",,[]
25,afkomst,300386795,arisch,[],"Verwijst naar de stijlen die ontstonden onder of beïnvloed waren door het Duitse naziregime (1933-1945), met name met betrekking tot bewoners van Duitsland en andere landen die volgens de nazi's het blanke ras van oude Duitse herkomst vormden, en waar mensen van Joodse afkomst niet bij hoorden. De ideeën waren al te zien in de 19e-eeuwse geschriften van Joseph-Arthur de Gobineau en anderen, over wat volgens hen de inferioriteit van sommige rassen was.",,[]
26,afkomst,300262022,hybriditeit,['hybride'],"In het algemeen te gebruiken voor de toestand van het zijn van gemengde afkomst. In een maatschappelijke of culturele context te gebruiken voor de identiteit van een groep of individu, of de creatieve activiteit, die voortkomt uit de interactie van twee verschillende samenlevingen of culturen, vaak in de context van ontmoetingen tussen mensen uit de Derde Wereld en westerse of verwesterde mensen, of tussen de bewoners van voormalige koloniën tegenover hun kolonisators.",,[]
27,afkomst,300027015,genealogieën,['genealogie (geslachtslijst)'],"Verslagen van of verhalen over de afkomst van personen, families of andere groepen mensen beginnende bij één of meer gemeenschappelijke voorouders; opsommingen van voorouders en hun afstammelingen in volgorde van nakomelingschap.",,[]
28,afkomst,300411782,Californio,[],"Cultuur en nationaliteit van afstammelingen van mensen van Castilliaanse of andere Spaanse afkomst, die waren geboren in het gebied van het huidige Californië toen dit nog onder Spaans of Mexicaans bewind stond, van 1769 tot en met de 19de eeuw, voordat het gebied zich in 1848 aansloot bij de Verenigde Staten van Amerika.
",,[]
29,afkomst,300417674,Afrikaanse diaspora,[],De Afrikaanse diaspora verwijst naar de vele gemeenschappen van mensen van Afrikaanse afkomst die verdreven werden uit hun thuisland als gevolg van wereldwijde historische bewegingen. Het grootste deel van de Afrikaanse verspreiding is het gevolg van Atlantische en Arabische slavenhandel.,,[]
30,batavia,300012925,Batavia damar,[],,,[]
31,bediend,300024841,gereedschap,[],"Wordt gebruikt voor voorwerpen die met de hand worden bediend, om mechanische werkzaamheden mee te verrichten of te vergemakkelijken.",,[]
32,bediend,300419447,ROV's,"['ROV', 'onderwaterrobots', 'onderwaterrobot']","Op afstand bestuurde vaartuigen, te onderscheiden van op afstand bestuurde voertuigen of luchtvaartuigen. Op afstand bestuurde duikboten zijn onbemand en worden vanaf vaartuigen, drijvende platforms of ergens op het land bediend door een operator. Ze worden veel gebruikt in de diepzeesector, onderwaterarcheologie en mariene biologie. Ze zijn verbonden met een bedieningscentrum door middel van drijvende 'tethers' of lastdragende voedingslijnen.",,[]
33,bediend,300419384,autonome duikboten,['autonome duikboot'],"Onbemande onderwaterrobots die worden gebruikt voor onderzoeksmissies zoals het opsporen (door middel van sensoren) en in kaart brengen van wrakken, rotsen en obstakels die een gevaar kunnen vormen voor de commerciële en recreatieve scheepvaart. Ze voeren deze missies uit zonder de controle van een bediener. Gebruik 'ROV's' voor soortgelijke apparaten die op afstand worden bediend.",,[]
34,bediend,300079067,hefbomen,['hefboom'],Ieder uitstekend deel waarmee een mechanisme wordt bediend of geregeld.,,[]
35,bediend,300386328,artilleriemakers,['artilleriemaker'],"Mensen of bedrijven die artillerie produceren, dat wil zeggen vuurwapens, meestal met een loop die een diameter van meer dan 2,5 cm heeft, die zijn ontworpen om tijdens de bediening te worden ondersteund door een wagen of gestel, en die door ten minste twee mensen moet worden bediend.",,[]
36,bediend,300419371,veiligheidsdoodskisten,['veiligheidsdoodskist'],"Doodskisten van uiteenlopend ontwerp, grotendeels uit de 18de en 19de eeuw, die zo werden gemaakt vanwege de algemene angst voor een voortijdige begrafenis. Ze kunnen een venster hebben om levenden de gelegenheid te geven het begraven lichaam te zien, of mechanismen waarmee begravenen uit de kist kunnen ontsnappen of anderen kunnen waarschuwen als ze weer bij bewustzijn komen, inclusief bellen en sloten die vanuit de kist kunnen worden bediend, en ladders waarmee zij uit het graf kunnen klimmen.",,[]
37,bediend,300235838,diskdrives,['diskettestation'],"Apparaten waarmee, via een toegangsmechanisme dat in een programma wordt bediend, gegevens kunnen worden gelezen van of worden geschreven naar een draaiende magnetische schijf, een magnetisch schijvenpakket, een diskette of optische schijfmedia. Met de term kan worden verwezen naar apparaten waarop vaste of verwijderbare media worden gebruikt. Gebruik de term 'harddrives' om specifiek te verwijzen naar vaste magnetische schijfstations met een grote capaciteit waarop computergegevens worden opgeslagen. Gebruik 'harde schijven' om te verwijzen naar de vaste schijf zelf in plaats van naar het mechanisme waarvan het deel uitmaakt.",,[]
38,bediend,300209214,pedalen,"['pedaal', 'voetpedaal', 'voetpedalen']","Wordt in het algemeen gebruikt voor enkele van verschillende typen hefbomen die  worden bediend met de voet en die worden gebruikt op geluidsapparaten voor verschillende doeleinden, zoals het wijzigen van de stemming van het instrument, het bedienen van een blaasbalg, het slaan tegen een trommelvel, het produceren van expressieve effecten, of functioneren als toetsen in een voetklavier.",,[]
39,bediend,300051320,dag-nachtschoot combinatiesloten,['dag-nachtschoot combinatieslot'],"Deursloten waarvan de veergrendels worden bediend met een of meer knoppen, maar waarvan de nachtschoten met een sleutel in werking worden gesteld.",,[]
40,bediend,300435384,wanmachines,['wanmachine'],Algemene term voor mechanische apparaten waarmee het graan van het kaf wordt gescheiden; kan met de hand bediend zijn of met een andere krachtbron.,,[]
41,bediende,300025874,bedienden,"['bediende', 'dienaren']","In algemene zin, personen die in dienst van particulieren persoonlijke of huishoudelijke werkzaamheden uitvoeren.",,[]
42,bediende,300393209,huishoudelijke dienst,[],De activiteit of toestand van het werkzaam zijn als bediende in een huishouden.,,[]
43,bediende,300393207,dienst,[],"Algemene activiteit, toestand of dienstverband van een bediende, ambtenaar of militair.",,[]
44,bediende,300234911,elektrische graveurs,"['elektrische graveur', 'elektrische graveerstekers']","Graveergereedschap dat wordt aangedreven door elektriciteit, in tegenstelling tot een met de hand bediende burijn. In de beeldende kunst worden dergelijke gereedschappen meestal gebruikt voor drukwerk of metaalbewerking; soortgelijke hulpmiddelen worden echter ook in andere vakgebieden gebruikt, zoals tandheelkunde, geneeskunde en archeologie.",,[]
45,bediende,300404330,voetwassing,[],"Het rituele wassen van de voeten, afgeleid van de gebruikelijke gastvrijheid in oude beschavingen, waarin een gastheer water en vaak een bediende aanbood aan zijn gasten om hun voeten te wassen. Doordat men in het Oosten over het algemeen sandalen droeg, werd het wassen van de voeten al sinds de oudheid bijna overal gezien als beleefdheidsplicht. Het voornaamste moderne voorbeeld van dit gebruik is de ceremonie die in christelijke kerken op Witte Donderdag, in de vastentijd, gehouden wordt, naar het in Bijbelse passages beschreven voorbeeld van Jezus.",,[]
46,bediende,300212743,lorries,['lorrie'],"Kleine, vierwielige spoorrijtuigen die worden gebruikt bij spoorinspecties of herstellingswerkzaamheden om arbeiders en hun gereedschap te vervoeren; van oorsprong open platforms met handmatig bediende aandrijvingsmechanismen maar tegenwoordig meestal aangedreven met benzine of elektriciteit.",,[]
47,bediende,300036973,blanke wapens,"['blank wapen', 'snijwapen', 'snijwapens']","Met de hand bediende wapens waarvan de snede of de punt van de kling in het lichaam van de tegenstander moet dringen. Let op, gebruik 'slagwapens' voor wapens met stompe koppen die alleen dienen om de tegenstander te verpletteren.",,[]
48,bediende,300003915,verkeerslichten,"['verkeerslicht', 'stoplicht', 'stoplichten', 'knipperlichten', 'knipperlicht']",Meestal elektrisch bediende signalen (zoals een systeem van gekleurde lichten) ter waarschuwing en regeling van het verkeer.,,[]
49,bediende,300006080,molenvlieten,"['molenvliet', 'molentocht', 'molentochten']",Kunstmatige kanalen waarin water stroomt van en naar de molenwielen en andere soortgelijke hydraulisch bediende machines.,,[]
50,bediende,300106576,handmatige brandmelders,['handmatige brandmelder'],"Wordt gebruikt voor met de hand bediende brandalarmen, meestal dozen met een hendel waaraan getrokken wordt.",,[]
51,bedienden,300025874,bedienden,"['bediende', 'dienaren']","In algemene zin, personen die in dienst van particulieren persoonlijke of huishoudelijke werkzaamheden uitvoeren.",,[]
52,bedienden,300258978,cellarii,[],"Te gebruiken voor functionarissen in kloosters en andere religieuze gemeenschappen die verantwoordelijk zijn voor de bevoorrading, met name van levensmiddelen, en voor de bedrijfsvoering van de keukens, voor het werk en het gedrag van bedienden en lekenbewoners, voor de inkoop en levering van goederen en voor alle aspecten met betrekking tot het beheer van het gebouw die niet specifiek aan anderen zijn toegewezen.",,[]
53,bedienden,300236519,hofhoudingen (sociale groepen),['hofhouding (sociale groep)'],"Het geheel van hovelingen, familieleden, adviseurs, officieren en bedienden die het gevolg vormen van een soeverein of een hoogwaardigheidsbekleder.",,[]
54,bedienden,300236032,herauten,['heraut'],"Verwijst naar ambtenaren of bedienden, bij vooraanstaande huishoudens of individuen, die berichten overbrengen of proclameren, vaak de genealogische documenten bijhouden en de afbeelding van de (familie)wapens regulariseren. De term is vooral van toepassing op ambtenaren in middeleeuws en modern Europa die ceremoniële vieringen organiseerden, in het bijzonder toernooien, waarbij ze de speciale taak hadden de uitdagingen over te brengen en het gebruik van wapens door de strijdende partijen te regulariseren. Vanaf de 19de eeuw zijn de taken van deze functie hoofdzakelijk het regulariseren van de wapens (in de betekenis ‘familietekens’) van een familie of organisatie en vaak ook het beschilderen van die wapens. Zie 'wapenschilders' voor beeldend kunstenaars die zich alleen bezighouden met het afbeelden van (familie)wapens.",,[]
55,bedienden,300108235,domeinen,['domein'],"Delen van landgoederen die door de eigenaar voor persoonlijk gebruik worden aangewend of land dat wordt gebruikt door bedienden van een landheer, dat niet aan pachters is overgedragen noch door hen wordt bewerkt.",,[]
56,bedienden,300379071,pauselijke hoven,['pauselijk hof'],"De groep religieuze en wereldlijke adviseurs, beambten, hovelingen, familieleden en bedienden die het gevolg van een paus vormen. Gebruik 'pauselijke tribunalen' voor de gerechtelijke instanties die door de paus worden aangesteld.",,[]
57,bedienden,300224239,livreien,['livrei'],"Onderscheidende uniformen gedragen door bedienden, knechten, lakeien of andere beroepsgroepen.",,[]
58,bedienden,300263494,duein fubara,[],"Voorouderschermen van het Kalibaravolk in Nigeria, over het algemeen bestaande uit een reeks bamboelatten in een houten raam, versierd met houtsnij- en schilderwerk. Aan het scherm is een afbeelding vastgebonden van de voorouder voor wie het scherm is gemaakt, vergezeld van twee figuren die bedienden voorstellen. Samen met een altaar voor het ontvangen van plengoffers vormt het scherm een schrijn voor de voorouder. De term betekent letterlijk ‘voorhoofden van de doden’.",,[]
59,bedienden,300379706,dienstmeisjes,"['dienstmeisje', 'meiden']",Vrouwelijke bedienden of dienaren.,,[]
60,bedienden,300226382,britzka's,['britzka'],"Rijtuigen die in Polen en Oostenrijk werden ontwikkeld aan het begin van de 19e eeuw en die uiteindelijk populair werden in Engeland voor reizen over lange afstanden, omdat het compartiment met zitplaatsen binnen kon worden omgebouwd tot een slaapruimte; vaak voorzien van een grote bank die naar achteren uitkeek om ook bedienden onder te brengen.",,[]
61,bediendes,300395671,gana's,['gana'],"Groepen bediendes, krijgers of andere figuren. De voornaamste voorbeelden in het hindoeïsme zijn de geesten of halfgoden die Shiva dienen.",,[]
62,bediendes,300379159,nimfen,['nimf'],"Semigoddelijke geesten die de vorm aannemen van een jonge vrouw, en die wonen in de zee, rivieren, bergen, bossen, bomen of andere plekken in de natuur, en in de poëzie vaak worden voorgesteld als bediendes van een bepaalde god.",,[]
63,berber,300262891,ksours,['ksour'],"Versterkte boerendorpen, vooral van Berber-volken in Marokko, Algerije en Tunesië. Meestal ingericht als oasen langs de noordoostelijke en zuidelijke grenzen van het Atlasgebergte.",,[]
64,berber,300379156,berbers,['berber'],"Een paardenras uit de woestijn dat bekendstaat om zijn taaiheid, uithoudingsvermogen en vurig temperament. Deze paarden hebben een sterk voorlijf, een hoge schoft, een korte rug en een aflopend achterlijf, en ze dragen hun staart laag. Daarnaast hebben ze harde benen en kleine, ronde, stevige hoeven. De precieze oorsprong van het ras in onduidelijk, maar wellicht is het in de 8e eeuw in Noord-Afrika ontstaan.",,[]
65,berber,300443574,Berber,[],,,[]
66,berber,300387973,Berber (transliterated),[],,,[]
67,berber,300388508,Judeo-Berber,[],,,[]
68,berbers,300263397,Awjilah,[],"Te gebruiken om werken te beschrijven van de gelijknamige Afrikaanse etnische groep, een subgroep van de Berbers, die leeft in Awjilah in Cyranainca (het noordoosten van Libië).",,[]
69,berbers,300016594,Kabylisch,[],"Te gebruiken om werken te beschrijven van de gelijknamige Afrikaanse etnische groep, een subgroep van de Berbers, die leeft in Algerije.",,[]
70,berbers,300263940,Tekna,[],"Beschrijft werken die zijn vervaardigd door het gelijknamige Afrikaanse volk, dat in Marokko leeft en een subgroep van de Berbers vormt.",,[]
71,berbers,300264436,Ait Hadiddou,[],"Beschrijft werken die zijn vervaardigd door het gelijknamige Afrikaanse volk, dat in het Hoge Atlas-gebergte leeft en een subgroep van de Berbers vormt.",,[]
72,berbers,300265329,Soussia,[],Verwijst naar werken die zijn vervaardigd door de Shluh-Berbers uit het Westelijke Atlas-gebergte (Marokko).,,[]
73,berbers,300114633,Almoravidisch,[],"Verwijst naar de kunst en cultuur die zijn verbonden met de islamitische Berberdynastie die regeerde in Spanje en Noord-Afrika van 1054 tot 1147, toen deze dynastie werd opgevolgd door de Almohad-dynastie. De Almoravids ontwikkelden zich uit een puriteinse beweging in westelijk Afrika die Noord-Afrikaanse Berbers aansprak. De Almoravid-leider Yusuf b. Tashfin stichtte Marrakesh in 1069. Vanaf 1090 bestuurde de dynastie Andalusië en via deze connectie werd de Umayyad-kunst van Spanje overgebracht naar Noord-Afrika. Er was ook sprake van een Egyptische invloed. De Almoravids stonden bekend om hun puriteins fanatisme en waren vooral begunstigers van religieuze architectuur. Ze bouwden moskeeën in Tilimsen en Algiers die waren geïnspireerd op de moskee van Córdoba; andere opmerkelijke moskeeën werden gebouwd in Fez. Almoravid-architecten stonden bekend om hun vindingrijke manipulatie van driedimensionale ruimte waarbij gebruik werd gemaakt van ornamentele bogen en decoratieve gewelven, architecturale vormen die traditioneel gescheiden werden gehouden. Deze en andere architecturale vormen verlevendigen in plaats van toegepaste decoratie hun gebouwen. Het kenmerk van hun karakteristieke Maghribi-muqarnas is dat het exterieur niets onthult van de interne configuratie. Het muqarnas-gewelf van Fez is gebouwd over een rechthoekige ruimte en fungeert op deze manier visueel eerder als een hangend plafond dan als een traditionele koepel. Een fontein die eens deel uitmaakte van de Grote Moskee van Marrakesh is bekend om zijn gelobde en gekrulde boogvormen die een krachtig ritme in de beeldhouwwerken creëren.",,[]
