,term,entity_id,text_1,text_2,text_3,text_4,text_5
22,blanke,300204516,hartsvangers,['hartsvanger'],"Blanke gevestwapens ontworpen en gebruikt voor de jacht met een doorgaans asymmetrisch gevest en een rechte kling van ongeveer 30 tot 70 cm, eensnijdend en voorzien van een lang rugscherp.",,[]
23,blanke,300020181,Laconisch,[],"Verwijst naar een aardewerkstijl die tussen circa 600 en circa 550 voor Christus tot ontwikkeling kwam in Laconia, een landstreek op de Peloponnesos. De stijl wordt gekenmerkt door zwartfigurige ontwerpen, vaak aangebracht op een blanke engobe, met motieven als granaatappels, lotusknoppen, palmetten, figuren en netpatronen. Bij het bakken van Laconische klei krijgt deze een vaalgele kleur, in tegenstelling tot het oranjerood van de Atheense klei.",,[]
24,blanke,300037055,kortelassen,"['kortelas', 'houwers', 'houwer']","Blanke gevestwapens met een relatief korte eensnijdende rechte of kromme kling geschikt om mee te houwen; verouderd begrip (in de 17e eeuw vaak als synoniem van sabel gebruikt). Gebruik 'houwzwaarden' voor zwaarden met een kling, ontworpen om mee te houwen.",,[]
25,etniciteit,300400804,Chinese festivals,['Chinees festival'],"Festivals die gevierd worden in China en andere Aziatische landen, en elders door mensen van Aziatische etniciteit of afkomst.",,[]
26,etnische groep,300386437,Mongools,[],"Nationaliteit, cultuur of stijl van de moderne staat Mongolië. Gebruik 'Mongools (cultuur of stijl)' voor de historische Centraal-Aziatische etnische groep van nauw verwante tribale volkeren die vooral op de Mongoolse Hoogvlakte leven.",,[]
27,etnische groep,300404071,Travellers,[],"De cultuur en de etnische groep van traditioneel rondreizende mensen uit Ierland. Hun tegenwoordige taal, het Shelta, is sterk gebaseerd op het Hiberno-Engels, met grote invloeden van het Iers. De oorsprong van het volk wordt betwist, maar uit documentatie, DNA en taalkundig bewijs blijkt dat het al bestond in de 13e eeuw, 300 jaar voordat de eerste Roma-populaties op de Britse eilanden kwamen.",,[]
28,etnische groep,300262764,Mbote,[],Te gebruiken om werken te beschrijven van de Pygmee-achtige Afrikaanse etnische groep die leeft in de regio Tumbwe in het zuidoosten van de Democratische Republiek Congo.,,[]
29,etnische groep,300265392,Kango,[],"Verwijst naar werken die zijn vervaardigd door de gelijknamige Afrikaanse etnische groep, die in de Democratische Republiek Congo leeft. Mokango is een enkelvoudsvorm, Bakango is een meervoudsvorm.",,[]
30,etnische groep,300262687,Zimba,[],Te gebruiken om werken te beschrijven van de gelijknamige Afrikaanse etnische groep die leeft in het grensgebied tussen Malawi en de Democratische Republiek Congo.,,[]
31,gekleurd,300375711,zandschilderen (techniek),[],"Het maken van een ontwerp door het strooien van gekleurd zand, pigmenten in poedervorm uit mineralen of kristallen, of pigmenten van andere natuurlijke of synthetische bronnen op een oppervlak, zodat een vaste of onvaste afbeelding ontstaat. Ze worden vaak op de grond of de vloer gemaakt en niet op een aparte drager. De werken kunnen vast of onvast zijn.",,[]
32,gekleurd,300310650,makie (decoratie),[],"Een verzameling decoratieve technieken die betrekking hebben op het aanbrengen van gekleurde poeders op lakwerk. De letterlijke betekenis is 'besprenkelde afbeelding'. Het goud, zilver of gekleurd pigment wordt aangebracht wanneer de lak nog vochtig is. Deze technieken waren zeer populair tijdens de Heian-periode (794-1333), toen dit de meest gebruikte methode was voor het versieren van Japans lakwerk. Ze worden vaak samen met 'kirikane' gebruikt.",,[]
33,gekleurd,300264818,ink bamboo,['inktbamboe'],"Verwijst naar een stijl in de literati-schilderkunst waarin het accent lag op de specifieke relatie tussen inkt als medium en bamboe als thema; er vallen ook kalligrafische werken onder. Het werk is meestal monochroom of subtiel gekleurd, met opzettelijke benadrukking van de penseelvoering die nodig is om de stengels en bladeren van de bamboe te schilderen. Het penseelwerk is verwant aan dat van kalligrafie. Volgens de Chinese cultuur symboliseerde bamboe morele onkreukbaarheid, zuiverheid en het vermogen om tegenslag te overwinnen, alle eigenschappen waarmee de literati zichzelf wilden identificeren.",,[]
34,gekleurd,300380559,glaswerk van fluoriet,[],"Decoratief glaswerk waarbij metaaldeeltjes, edelstenen of andere materialen in het glas zijn geplaatst. De term wordt vooral gebruikt voor oud-Romeins glas. Gebruik 'mozaïekglas' voor een ander soort sierglas, dat op millefiore lijkt, en dat is gemaakt door staafjes verschillend gekleurd glas samen te smelten en hier dan dwarsdoorsneden uit te snijden. In het Engels lijken de termen 'murrhine glass' en 'Murano glass' op elkaar, waardoor de begrippen soms worden verward, maar Muranoglas is iets anders.",,[]
35,gekleurde,300263714,natronglas,[],"Verwijst naar een type glas dat wordt gekenmerkt door het feit dat het één donkere kleur door en door heeft. Het vervaardigingsprocedé is al oud en is gebaseerd op een combinatie van silica, potas en kalk, waarbij de kleur ontstaat door toevoeging van metaaloxiden aan het gesmolten glas. De naam verwijst naar de metaaloxiden en naar de gewoonte om de verbinding in een pot van klei in de oven te smelten. Dit type glas werd doorgaans gebruikt bij de vervaardigd van glas-in-loodvensters, met als karakteristiek effect de betrekkelijk geringe hoeveelheid licht die door de warme, verzadigde kleuren van het glas heen dringt. Later werd een techniek ontwikkeld die 'cameeglas' werd genoemd, waarbij gekleurde lagen over helder of wit glas werden aangebracht, zodat het venster meer licht doorliet.",,[]
36,gekleurde,300265737,marmeren (oppervlaktebedekkingsprocedé),['gemarmerd'],"Kleuring of kleuring van een materiaal, zodat het lijkt op marmer of een soortgelijke steen. Gewoonlijk alleen voor een ruimere, minder gevoelige techniek, zoals binnen- en buitenconstructies. Een bijvoorbeeld wanneer twee verschillend gekleurde materialen in elkaar worden gedraaid om een gemarmerd effect in de een aanrecht te vormen. Voor meer delicate, handmatige technieken, zoals bij handbeschilderde boekenschutbladen die op marmer lijken, gebruik 'marmeren (schildertechniek)'.",,[]
37,gekleurde,300114441,Nihonga,[],"Verwijst naar het werk van een school van schilders die actief was van de Edo-periode (1600-1868) tot de vroege Meiji-periode (1868-1912). De stijl kenmerkt zich door het gebruik van traditionele Japanse materialen en technieken, zoals de zwarte of gekleurde inkt gemaakt van mineralen, schelpen of planten, en het schilderen op papier of zijde.",,[]
38,gekleurde,300019247,Annamees,[],"Verwijst naar stijlen en methoden van keramiekproductie die sinds de 1ste eeuw werden toegepast in Vietnam. De stijl weerspiegelt over het algemeen sterke Chinese invloeden; tegen de 11de eeuw ontwikkelden de technologie, vormen en ontwerpen van keramiek zich echter tot duidelijkere Vietnamese stijlen. De stijl kan worden onderverdeeld in pre-exportaardewerk (gekenmerkt door bruinwitte ingesneden urnen, bassins en hurkkruiken met bloem-, blad-, lotus- en chrysantbloesemmotieven), vroege-exportaardewerk (gekenmerkt door een identificeerbaar wit of grijsachtig lichaam, een harde en fijne textuur en een donkere chocoladekleurige of lichter bruin gekleurde basis) en blauwwit aardewerk, dat wordt gekenmerkt door een speciaal onderglazuur dat werd gebruikt in de 14de eeuw, door bloemontwerpen, lotuskrullen en zwemmende vissen, en door opgeglazuurd email in rood, groen en geel. Blauwwit aardewerk bleef zich ontwikkelen tot in de 18de en 19de eeuw.",,[]
39,gekleurde,300378932,schimmel (toestand),[],"Toestand waarbij er een opvallende harige groei zichtbaar is op het oppervlak van organische materialen. Het bestaat uit een massa van mycelium (massa's van vegetatieve filamenten of hyfen) en vruchtlichamen van verschillende schimmels. De meest voorkomende soorten zijn van de geslachten Aspergillus (zwart, geel en oranje) en Penicillium (groen). Schimmels kunnen organische zuren afscheiden, zoals citroenzuur, oxaalzuur en gluconzuur, die het groeisubstraat kunnen beschadigen. Dit resulteert in verkleuring van geverfd textiel, papier en leer. Ze produceren ook gekleurde lichamen die materialen verkleuren. Schimmelgroei kan worden afgeremd door schimmeldodende middelen of tot een minimum worden beperkt door een schone omgeving met zonlicht, een droge circulatielucht en relatief lage temperaturen.",,[]
40,gekleurde,300265241,commesso,[],"Te onderscheiden visuele werken die zijn samengesteld uit individueel gevormde stenen van verschillende kleuren die worden gebruikt om een compositie te maken. De werken kunnen in bas-reliëf of vlak zijn. Een voorbeeld is zoals gebruikt voor een hanger of edelsteen, waarbij het commesso-werk vaak gepaard gaat met glazuur, goud en edelstenen. Hoewel het gebruik kan overlappen, gebruikt u voor grotere werken, zoals tafelbladen, met een vergelijkbare techniek 'pietra dura (beeldende werken)'. Gebruik 'cameeën' voor werken met verschillend gekleurde lagen van een enkel materiaal om het ontwerp te maken.",,[]
41,gekleurde,300310650,makie (decoratie),[],"Een verzameling decoratieve technieken die betrekking hebben op het aanbrengen van gekleurde poeders op lakwerk. De letterlijke betekenis is 'besprenkelde afbeelding'. Het goud, zilver of gekleurd pigment wordt aangebracht wanneer de lak nog vochtig is. Deze technieken waren zeer populair tijdens de Heian-periode (794-1333), toen dit de meest gebruikte methode was voor het versieren van Japans lakwerk. Ze worden vaak samen met 'kirikane' gebruikt.",,[]
42,gekleurde,300128349,zwart-wit afdrukken,['zwart-wit afdruk'],"Fotografische afdrukken waarbij de afbeeldingen bestaan uit grijstinten, zwart en wit. Kan één kleurschakering bevatten als gevolg van het ontwikkelen, toneren, verkleuren of het gebruik van een gekleurde drager.",,[]
43,indianen,300016804,Caddo,[],Verwijst naar de cultuur van de confederatie van stammen van Noord-Amerikaanse indianen die samen de linguïstische familie der Caddo-talen vormden.,,[]
44,indianen,300386600,Ditidaht,[],Verwijst naar de cultuur van de Noord-Amerikaanse indianen die leven aan de kust van Vancouvereiland in de Canadese provincie Brits-Columbia. Het volk en de cultuur stonden bekend als Nitinaht totdat in 1984 de naam officieel werd veranderd.,,[]
45,indianen,300265493,Passamaquoddy,[],"Verwijst naar de cultuur van de Passamaquoddy, Algonkin-sprekende indianen die leven rond de Passamaquoddy-baai, de rivier de St. Croix en het Schoodic-meer, in wat nu de grensstreek van de staten Maine en New Brunswick is. De Passamaquoddy-stam maakte deel uit van de losse confederatie van Oost-Amerikaanse indianen die bekend staat als de Abenaki Alliantie, samen met de Maliseet, Micmac, Abenaki en Penobscot.",,[]
46,indianen,300380374,Pamunkey,[],"Stijl en cultuur van het historische indianenvolk in Virginia dat vroeger viel onder het opperhoofd van de Powhatan, indianen die Algonkische talen spreken.",,[]
47,indianen,300017559,Micmac,[],"Verwijst naar de cultuur van de Micmac, een inheemse Amerikaanse stam die behoort tot de losse confederatie van oostelijk Amerikaanse indianen die bekend staan als de Wabanaki-alliantie, samen met de Passamaquoddy-, Penobscot-, Malecite- en Abnaki-indianen. De Micmac-stam woont in oostelijk Canada.",,[]
48,indo,300386787,vedisme,[],"Religie met een oude oorsprong, die grotendeels draait om de ideologieën, mythische beelden en rituelen van de Veda's, een compilatie van religieuze literatuur. Vedisme is gebaseerd op de religieuze ideeën en uitdrukkingsvormen van de Indo-Europeanen die zich in het tweede millennium v.Chr. in enkele opeenvolgende golven geleidelijk in de vallei van de Indus vestigden.",,[]
49,indo,300386821,Indo-Portugees,[],Synthese van stijlen en culturen in de Portugese kolonie Goa in India.,,[]
50,indo,300019487,Germaans,[],"Verwijst naar de stijl en periode die wordt geassocieerd met de Indo-Europese sprekers van Germaanse talen wier oorsprong onduidelijk is maar die het zuiden van Zweden, het Deense schiereiland en het noorden van Duitsland bevolkten in de late Bronstijd. In latere eeuwen verhuisden verschillende Germaanse stammen naar het zuiden en het westen ten koste van Keltische stammen en andere bewoners. De artistieke stijlen van de Germaanse volkeren worden vaak geassocieerd met draagbare objecten, waaronder wapens en persoonlijke ornamenten.",,[]
51,inheems,300375202,Ficus sycomorus (soort),['wilde vijgenboom; Egyptische vijgenboom; sycomoor'],"Soort vijgenboom die inheems is in Afrika en die al sinds de oudheid wordt gekweekt. De oude Egyptenaren gebruikten de soort vanaf de predynastische periode in het derde millennium voor Christus. Zo werd de boom gebruikt voor het afbeelden van de oude Egyptische levensboom. De vrucht, het hout en zelfs de takken werden tijdens het Oude Rijk, het Middenrijk en de Late Periode in graven gelegd. De kisten van sommige mummies zijn gemaakt van het hout van deze soort. De soort wordt ook genoemd in een aantal bijbelpassages. Voor de voortplanting van deze soort is de aanwezigheid van de symbiotische wesp Ceratosolen arabicus vereist, maar dit insect is inmiddels uitgestorven in Egypte. In tropische gebieden waar de wesp veel voorkomt, omgeven complexe mini-ecosystemen met de wesp, nematoden, andere parasitaire wespen en diverse grotere roofdieren de levenscyclus van de vijgenboom.",,[]
52,inheems,300375468,Mimosa (genus),[],"Genus van ongeveer 450 struiken, lage struiken, klimplanten en bomen, inheems in tropische en subtropische gebieden op zowel het westelijk als het oostelijk halfrond. Ze worden zo genoemd vanwege de bewegingen van de bladeren van bepaalde soorten, die een dierlijk gevoel suggereren, zoals de snelle beweging als ze worden aangeraakt. Sommige planten met de naam 'mimosa' werden vroeger toegewezen aan dit genus, waaronder de Albizia julibrissin (zijdeboom) en de Acacia dealbata (zilveracacia).",,[]
53,inheems,300343886,Nothofagus (genus),[],"Genus van 35 soorten bomen en struiken, inheems in onder meer Zuid-Amerika en Australazië op het zuidelijk halfrond. Ook zijn er fossiele exemplaren aangetroffen in Antarctica. Vroeger deelde men deze soorten in bij de familie Fagaceae, maar genetische tests hebben aangetoond dat ze verschillen van deze familie. Inmiddels behoren ze tot een eigen familie, de Nothofagaceae.",,[]
54,inheems,300343887,Nothofagaceae (familie),[],"Familie met één bestaand genus van 35 soorten bomen en struiken die inheems zijn op het zuidelijk halfrond. Voorheen beschouwde men ze als leden van de familie Fagaceae, maar genetisch onderzoek heeft uitgewezen dat ze van de soorten uit die familie verschillen. Daarom zijn ze tegenwoordig ondergebracht in de familie der Nothofagaceae.",,[]
55,inheems,300375570,"lotus (plant, algemeen)",[],"Algemene benaming voor verschillende planten die niet met elkaar verwant zijn. De bekendste lotussen zijn de volgende. De Egyptische lotus is een witte waterlelie, Nymphaea lotus, of de blauwe lotus, N. caerulea. Bij de oude Egyptenaren waren deze planten een belangrijk motief op kunstvoorwerpen. Ook gebruikte men de planten tijdens ceremonies vanwege de slaapverwerkende en psychotrope eigenschappen. De lotus van de oude Grieken was de soort Ziziphus lotus uit de wegedoornfamilie (Rhamnaceae), een struik die inheems is in Zuid-Europa. De plant heeft grote vruchten met een meelachtige substantie waarmee men brood en gegiste dranken kan maken. In de oudheid waren de vruchten een voedingsmiddel voor arme mensen. Men geloofde dat de wijn die ervan werd gemaakt, zorgde voor een tevreden stemming en vergetelheid, zoals Homerus schreef. Dit is waarschijnlijk ook de lotus die wordt genoemd in het Bijbelboek Job, waarin een grote nijlpaardachtig wezen (Behemoth) wordt beschreven die onder een lotusboom ligt. Homerus beschrijft de lotus ook als een soort klaver of drieblad, een plant die door paarden werd gegeten, misschien Melilotus officinalis of een driebladsoort uit het geslacht Lotus. De heilige lotus van de hindoes was de waterlelie Nelumbo nucifera, een plant met witte, blauwe of roze bloemen. De lotusboom, die bij de Romeinen bekendstond als de Libische lotus, was waarschijnlijk de netelboom uit Zuid-Europa, Celtis australis, een lid van de iepenfamilie (Ulmaceae). Deze boom heeft vruchten die eruitzien als kleine kersen. Ze zijn eerst rood en daarna zwart als ze rijp zijn. De boom wordt genoemd door auteurs uit de oudheid vanwege zijn harde zwarte hout, waaruit men beelden, fluiten en andere objecten sneed.",,[]
56,inheems,300375578,Nelumbo nucifera (soort),['Indische lotus'],"Overblijvende waterplant die inheems is in de tropische gebieden in Azië en Australië en die opvallende witte of roze bloemen heeft. Onder gunstige omstandigheden blijven de zaden vele jaren levensvatbaar. In China zijn in de bedding van een drooggevallen meer zaden gevonden van 1300 jaar oud die men nog kon laten ontkiemen, een record voor lotussen. Het is een heilige bloem in de hindoeïstische en boeddhistische iconografie.",,[]
57,inheems,300374871,Celtis (genus),['netelboom'],Genus van bomen met ongeveer 70 soorten uit de hennepfamilie (Cannabaceae) die inheems zijn in gematigde en tropische streken op het noordelijk halfrond. Gewaardeerd om hun hout en als sierbomen. Voorheen ondergebracht in de iepenfamilie. In sommige classificaties vormt Celtis zijn eigen familie.,,[]
58,inheems,300375610,Hymenaea verrucosa (soort),[],"Boomsoort, inheems aan de oostkust van Afrika, die de harssoort kopal produceert. Sommige deskundigen brengen deze Afrikaanse soort onder in het afzonderlijke monotypische genus Trachylobium.",,[]
59,inheems,300375230,Diospyros virginiana (soort),['Amerikaanse persimmon'],"Een kleine heesterachtige boom die inheems is in Noord-Amerika, in het gebied dat zich uitstrekt van New Engeland tot het middenwesten en de zuidelijke staten aan de Atlantische kust en de Mexicaanse golf. Sinds de prehistorie is deze wilde boom gekweekt door indianen vanwege zijn fruit en hout. De vrucht is rond en oranje. In het zuiden en middenwesten van de Verenigde Staten wordt de vrucht ���persimmon' genoemd en gebruikt om sterkedrank te maken. Het volksgeloof wil dat de vrucht pas eetbaar is na de eerste vorst, maar dat klopt niet. De vrucht bevat tannine en heeft daardoor een adstringerende werking.",,[]
60,inheemse,300019040,Mewar,[],"School van miniatuurschilderkunst die in verband wordt gebracht met de staat Mewar in Rajasthan, een belangrijk centrum van de Rajput-cultuur. De bevolking in deze regio beleed een strenge vorm van het hindoeïsme, en Mewar was het laatste Rajput-machtscentrum dat ten prooi viel aan de Mogols. Sinds de 17de eeuw of nog eerder vormt Mewar een van de belangrijkste en productiefste scholen van Rajasthani-schilderkunst. De stijl wordt gekenmerkt door krachtige contouren, een zeer helder coloriet en enigszins archaïsche conventies, bijvoorbeeld het (narratief) tonen van opeenvolgende episoden binnen één afbeelding. Het traditionele aspect van de Mewarkunst wist lang stand te houden, in weerwil van invloeden van de Mogols, Deccan en Europeanen, hetgeen toe te schrijven is aan het behoudende karakter van dit Rajputhof en de traditionele structuur van de kunstenaarsfamilies. De kunstenaars verwerkten de typische Mewar-details op consequente wijze in hun werk, zoals lokale architectuur en flora en fauna. In de 17de eeuw maakte de inheemse traditie van mythologische en poëtische manuscriptillustraties hier een ware wedergeboorte door. In de 18de eeuw gingen de door de Mogols geïnspireerde hofportretten en beeldvertellingen een prominentere rol spelen. Na 1947, het jaar waarin de vorstendommen werden ontbonden en er een eind kwam aan het koninklijk mecenaat, verdween de stijl naar de achtergrond.",,[]
61,inheemse,300264544,Bon (godsdiensten),[],"Verwijst naar een inheemse Tibetaanse godsdienst die met het boeddhisme een van de twee voornaamste religies van het land is. Veel aspecten van Bon raakten vermengd met de boeddhistische tradities die in de 8ste eeuw werden ingevoerd uit India en die het Tibetaanse boeddhisme veel van zijn eigenheid hebben verleend. Onenigheid binnen de heersende klasse van Tibet leidde er in de 8ste en 9de eeuw toe dat de adellijke families voor Bon kozen en de heersende dynastie voor het boeddhisme. Bon werd rond de 11de eeuw een georganiseerde godsdienst, vooral dankzij de boeddhistische belangstelling voor geschreven teksten. Bon leeft voort in veel aspecten van het Tibetaanse boeddhisme en is bovendien nog altijd een bloeiende godsdienst in de noordelijke en oostelijke grensgebieden van Tibet. Onduidelijk is hoeveel continuïteit er bestaat tussen het oude en het moderne Bon. De kenmerken van het oude Bon zijn moeilijk vast te stellen omdat alle vroege beschrijvingen boeddhistisch zijn. Alles wat tegenwoordig over Bon bekend is, is zwaar beïnvloed door het Mahayana-boeddhisme. Het oude Bon lijkt elementen van animisme, sjamanisme en de uitoefening van magische riten te hebben bevat. De Bon-goden van lucht, aarde en zee werden als lagere goden in het boeddhistische pantheon opgenomen. Er zijn aanwijzingen voor een cultus van heilig koningschap waarin de koningen worden beschouwd als manifestaties van de luchtgod; dit geloof zou de oorsprong kunnen zijn van de gereïncarneerde lama’s van het boeddhisme. De orakelpriesters van Bon hebben hun tegenhangers in de boeddhistische waarzeggers. Bepaalde aspecten van de Bon-doctrine zijn vrijwel identiek aan die van het Tibetaanse boeddhisme, zoals de leer van het boeddhaschap en het ideaal van bodhisattva. Opvallend zijn de dzogchen-overtuigingen die het Bon deelt met de Nyingma-school van het Tibetaanse boeddhisme; zij houden in dat er een onuitsprekelijke toestand bestaat, voorbij alle boeddha’s en alle verschijningen. Verder is het kloostersysteem van Bon bijna gelijk aan dat van de Gelug-school. Toch bewaken de Bon-gelovigen nauwgezet hun niet-boeddhistische imago. Shenrab wordt beschouwd als de stichter van de godsdienst en de historische Boeddha Shakyamuni zou een manifestatie van hem zijn. Bon-geschriften zijn verdeeld in twee groepen: de Kanjur, met mythen, doctrines en biografieën van Shenrab, en de Katen, die commentaren en rituele en iconografische werken omvat. De naam Tibet komt uit de Bon-religie.",,[]
62,inheemse,300380421,Hierochloe odorata,['veenreukgras'],"Een geurige grassoort die gevonden wordt in Noord-Amerika en noordelijk Eurazië en die bekend staat om zijn kenmerkende zoete geur. De soort wordt gebruikt in de kruidengeneeskunde, voor de productie van gedistilleerde dranken, als smaakmiddel en in religieuze ceremonies. Zo wordt het gras op sommige plekken in Europa op bepaalde heiligendagen voor de ingang van de kerk gelegd. Het werd ook veel gebruikt door de inheemse volkeren van Noord-Amerika, die de soort als heilige plant beschouwden en als wierook gebruikten in vredes- en genezingsrituelen. Volgens sommige classificaties onderdeel van het genus Anthoxanthum.",,[]
