,lemma,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
1968,achterlijk,achterlijken,300025925.0,"['mens', 'vermogen', 'aanpassingsvermogen', 'achterlijke', 'liggen', 'intellectueel', 'sociaal', 'hierdoor', 'zwakbegaafde', 'minderbegaafd', 'wie', 'zwakbegaafd', 'beneden', 'gemiddeld', 'benadelen', 'beduidend']",0.9958166358718236,0.5751788856246892,0.95372359369811
1966,achterlijk,achterlijkheid,300189309.0,"['belemmering', 'vermogen', 'duidelijk', 'jong', 'liggen', 'zwakbegaafdheid', 'zien', 'verstandelijk', 'leeftijd', 'meestal', 'achterlijkheid', 'aanpassing', 'volwassenheid', 'maatschappij', 'gemiddeld']",0.90015940156365,0.5537039644677223,0.8735403480829261
452,afkomst,afkomst,300016928.0,"['cochise', 'afstammeling', 'hohokam', 'constructie', 'stijl', 'aardewerk', 'bovendien', 'mexico', 'flat', 'vroeg', 'versiering', 'ander', 'geloof', 'pima', 'mozaïek', 'schelp', 'rond', 'volk', 'kleibeeldjes', 'gebeuren', 'hohakam', 'midden', 'zoals', 'oneens', 'bovengronds', 'ontstaan', 'afkomstig', 'maken', 'geglazuurd', 'papago', 'boeren', 'permanent', 'komen', 'eeuw', 'nakomeling', 'achtig', 'vraag', 'specialist', 'jaar', 'huidig', 'zullen', 'klei', 'woestijn', 'chr', 'verwijzen', 'kunstvoorwerp', 'ornament', 'specifiek', 'verlaten', 'voornamelijk', 'pas', 'voorkomen', 'kuilwoning', 'cultuur', 'sonoran', 'opmerkelijk', 'werktuig', 'zuidwesten', 'grijze', 'arizona', 'afkomst', 'irrigatie', 'ijzerrood', 'sommige', 'zuiden', 'gebruik', 'gebieden', 'gaan', 'californië', 'ervan', 'golfen', 'nederzetting', 'één']",0.8917185614078523,0.7180519074955747,0.8994430048565477
445,afkomst,afkomst,300016575.0,"['bondelswarts', 'europees', 'oorlams', 'hottentot', 'groep', 'rooinasie', 'lang', 'gemengd', 'aantreffen', 'volk', 'achterland', 'verschil', 'reservaat', 'postuur', 'enige', 'amraal', 'laat', 'hoofd', 'khoikhoi', 'veel', 'topnaars', 'wijs', 'duidelijk', 'witbooi', 'leven', 'verwijzen', 'namibië', 'gebied', 'kaapse', 'ontdekkingsreiziger', 'naam', 'daarnaast', 'cultuur', 'tussen', 'afrika', 'berseba', 'zuidelijk', 'zuid', 'nama', 'bethanie', 'afkomst', 'groot', 'smal', 'san', 'verwantschap', 'lichamelijk', 'onmiskenbaar', 'swartboois', 'één', 'nederzetting', 'officieel']",0.879686512939051,0.7355869485722173,0.8931139786515104
455,afkomst,afkomst,300198715.0,"['afstammeling', 'stijl', 'europees', 'vroeg', 'caribisch', 'louisiana', 'periode', 'aziatisch', 'mengtaal', 'overwegend', 'tegenstrijdig', 'frans', 'soort', 'spreken', 'indische', 'indiaan', 'vaak', 'bevolkingsgroep', 'inbegrip', 'zien', 'verwijzen', 'verenigen', 'betekenis', 'algemeen', 'daarbij', 'welk', 'worden', 'regio', 'positie', 'element', 'latijns', 'context', 'spanje', 'zinnen', 'blanke', 'creools', 'zelfs', 'blank', 'zwarte', 'eiland', 'kolonist', 'spaans', 'bewoner', 'verschillende', 'gebied', 'cultuur', 'fransman', 'afstammen', 'zuid', 'term', 'beide', 'afkomst', 'oorspronkelijk', 'familie', 'hebben', 'wel', 'europa', 'traditie', 'onderscheiding', 'mens', 'slaaf', 'noord', 'binnen', 'meestal', 'komen', 'eeuw', 'mulat', 'per', 'nabijgelegen', 'te', 'geboren', 'gebieden', 'genaturaliseerd', 'algemene', 'maatschappelijk', 'oud', 'west', 'rechtstreeks', 'overbrengen', 'amerika', 'ouder', 'achtergrond', 'taalgebruik', 'produceren', 'moderne', 'verschillen', 'specifiek', 'franstalig', 'afrika', 'afrikaanse', 'staat', 'amerikaans', 'daarnaast']",0.8792888172069963,0.7001962011558989,0.8864383365666801
458,afkomst,afkomst,300387448.0,"['gemeenschap', 'geboren', 'hybride', 'afkomst', 'buitenlands', 'ontstaan', 'peranakan', 'verwijzen', 'gemengd', 'meestal', 'halverwege', 'eeuw', 'persoon', 'cultuur', 'indonesië', 'chinezen', 'indonesische']",0.8784555989025256,0.6212233167272261,0.8696090354585586
446,afkomst,afkomst,300021550.0,"['vormen', 'wereld', 'stijl', 'sekte', 'werken', 'tegenwoordig', 'berberdynastie', 'kenmerken', 'staan', 'elegant', 'maken', 'strijden', 'hellenistisch', 'velen', 'laat', 'daarvan', 'dochter', 'bekennen', 'vaak', 'behoren', 'decoratie', 'verwijzen', 'zien', 'akmar', 'koefisch', 'fatima', 'macht', 'patroon', 'getuigen', 'vorm', 'kunstenaar', 'glas', 'worden', 'bladvormig', 'gebruik', 'gaan', 'tussen', 'internationaal', 'aangaan', 'overnemen', 'naturalisme', 'boekillustratie', 'representatie', 'vanuit', 'keramiek', 'ornamentatie', 'fatimidisch', 'islamitisch', 'moskee', 'bloemelementen', 'pracht', 'tunesië', 'idee', 'rivaal', 'baseren', 'gebouw', 'kruisvaarder', 'oneindig', 'beeldhouwen', 'figuratief', 'veel', 'versieren', 'iconografie', 'twee', 'caïro', 'schrift', 'centrum', 'mohammed', 'nieuw', 'brug', 'inscriptie', 'afkomst', 'sommige', 'textielontwerp', 'ongepast', 'hebben', 'plaats', 'noorden', 'regeren', 'ongeëvenaard', 'kunst', 'westen', 'traditie', 'ontwerp', 'shi', 'oosten', 'bewaren', 'paleis', 'ontwikkelen', 'mediterraan', 'architectuur', 'slaan', 'belangstellend', 'tulunids', 'ivoorsnijwerk', 'systeem', 'lineair', 'houten', 'hoewel', 'abstractie', 'verkennen', 'fatimids', 'waarmee', 'erfenis', 'naam', 'abstract', 'gewoonlijk', 'vervangen', 'fatimid', 'abbasid', 'religieus', 'oudheid', 'gebieden', 'irak', 'voorzien', 'tritonshoornschelpmotief', 'krachtig', 'façade', 'ifriqiya', 'open', 'blijven', 'karakteristiek', 'christelijk', 'techniek', 'zoals', 'schilderkunst', 'verbinden', 'karakter', 'graag', 'eveneens', 'verhalen', 'succesvol', 'vanwege', 'hofkunst', 'ontwikkeling', 'egypte', 'evident', 'dezelfde', 'opmerkelijk', 'moeten', 'populair', 'schatplichtig', 'contemporain', 'tegelijk', 'materiaal', 'terug', 'stond', 'belangstelling', 'daarnaast']",0.8735418455039651,0.6927920312020632,0.8805128329680383
467,afkomst,afkomst,300386795.0,"['vormen', 'naziregime', 'stijl', 'eeuws', 'joseph', 'inferioriteit', 'ander', 'oud', 'herkomst', 'ras', 'mens', 'blank', 'ontstaan', 'idee', 'duitsland', 'betrekking', 'waar', 'geschrift', 'volgens', 'bewoner', 'zien', 'verwijzen', 'horen', 'naam', 'arisch', 'beïnvloeden', 'afkomst', 'gobineau', 'arthur', 'hen', 'sommige', 'nazi', 'duits', 'joods', 'land']",0.8720658181593377,0.7134436161790024,0.8818587083309386
469,afkomst,afkomst,300262022.0,"['wereld', 'hybriditeit', 'context', 'groep', 'gemengd', 'voortkomen', 'kolonisator', 'maatschappelijk', 'mens', 'hybride', 'ontmoeting', 'twee', 'bewoner', 'verschillende', 'identiteit', 'activiteit', 'vaak', 'derde', 'cultureel', 'cultuur', 'interactie', 'algemeen', 'westers', 'voormalig', 'afkomst', 'toestand', 'verwesteren', 'individu', 'gebruik', 'tegenover', 'kolonie', 'samenleving', 'creatief', 'tussen']",0.8711673201829256,0.6216635025455138,0.8661834884802234
450,afkomst,afkomst,300027015.0,"['nakomelingschap', 'opsomming', 'afstammeling', 'genealogie', 'mens', 'afkomst', 'beginnende', 'voorouder', 'groep', 'verslaan', 'geslachtslijst', 'familie', 'persoon', 'verhalen', 'volgorde', 'gemeenschappelijk', 'één']",0.8690782045580655,0.6197022411200079,0.8623018094250128
461,afkomst,afkomst,300411782.0,"['afstammeling', 'voordat', 'nationaliteit', 'californio', 'staan', 'mens', 'castilliaanse', 'bewind', 'amerika', 'eeuw', 'spaans', 'huidig', 'mexicaans', 'verenigen', 'cultuur', 'staat', 'geboren', 'afkomst', 'aansluiten', 'gebieden', 'californië']",0.8677611536826878,0.6334363591558532,0.8614270234816409
462,afkomst,afkomst,300417674.0,"['deel', 'slavenhandel', 'gevolg', 'gemeenschap', 'mens', 'velen', 'diaspora', 'beweging', 'historisch', 'verdrijven', 'wereldwijd', 'verwijzen', 'atlantisch', 'arabische', 'afrikaanse', 'verspreiding', 'afkomst', 'groot', 'worden', 'thuisland']",0.8642632374559563,0.6193440182246039,0.8576280294218799
794,batavia,batavia,300012925.0,"['damar', 'batavia']",0.5256829088388963,0.2985325759771501,0.4156422308583901
263,bediende,bedienden,300025874.0,"['particulier', 'werkzaamheid', 'uitvoeren', 'huishoudelijk', 'algemene', 'bedienen', 'bediende', 'dienaar', 'dienst', 'persoonlijk', 'zinnen', 'persoon']",0.9618673653300026,0.6737631021872271,0.9383037804630828
330,bediende,bediende,300393209.0,"['huishouden', 'activiteit', 'toestand', 'huishoudelijk', 'bedienen', 'dienst', 'werkzaam']",0.9077271359251824,0.6073318088675219,0.8750045374167476
341,bediende,bediende,300393207.0,"['activiteit', 'toestand', 'algemene', 'bedienen', 'militair', 'dienst', 'dienstverband', 'ambtenaar']",0.8915210916290511,0.5796563823248981,0.8596824668216568
250,bediende,bedienden,300258978.0,"['gedrag', 'bediende', 'verantwoordelijk', 'bevoorrading', 'al', 'ander', 'lekenbewoners', 'gemeenschap', 'klooster', 'gebouw', 'betrekking', 'levering', 'bedrijfsvoering', 'keuken', 'beheren', 'cellarius', 'specifiek', 'naam', 'toewijzen', 'werk', 'functionaris', 'levensmiddel', 'aspect', 'religieus', 'gebruik', 'goed', 'inkoop']",0.8713647642788748,0.7011319069728715,0.8832364266378956
252,bediende,bedienden,300236519.0,"['vorm', 'hoogwaardigheidsbekleder', 'adviseur', 'gevolg', 'groep', 'bediende', 'sociaal', 'familielid', 'geheel', 'officier', 'soeverein', 'hoveling', 'hofhouding']",0.8424400094387928,0.6461449499716078,0.8495216483010172
255,bediende,bedienden,300236032.0,"['ceremonieel', 'regulariseren', 'alleen', 'europa', 'vooraanstaand', 'genealogisch', 'afbeelding', 'wapen', 'bediende', 'functie', 'bijhouden', 'vooral', 'taak', 'waarbij', 'afbeelden', 'familietekens', 'speciaal', 'brengen', 'strijden', 'organiseren', 'overbrengen', 'eeuw', 'beschilderen', 'beeldend', 'bericht', 'document', 'uitdaging', 'taken', 'partij', 'huishouden', 'wapenschilders', 'proclameren', 'vaak', 'viering', 'zien', 'verwijzen', 'organisatie', 'betekenis', 'hoofdzakelijk', 'modern', 'middeleeuws', 'term', 'kunstenaar', 'vanaf', 'bezighouden', 'toepassing', 'toernooi', 'individu', 'gebruik', 'familie', 'ambtenaar', 'hebben', 'bijzonder', 'heraut']",0.8365511283724322,0.7678170084231727,0.8761492001356914
256,bediende,bedienden,300108235.0,"['deel', 'landgoed', 'noch', 'aanwenden', 'overdragen', 'bediende', 'pachter', 'hen', 'bewerken', 'domein', 'persoonlijk', 'gebruik', 'gebruikt', 'landheer', 'eigenares', 'land']",0.8181959123129795,0.6733560606909584,0.8333383417579098
251,bediende,bedienden,300379071.0,"['vorm', 'pauselijk', 'adviseur', 'beambte', 'gevolg', 'gerechtelijk', 'hof', 'groep', 'religieus', 'bediende', 'familielid', 'wereldlijk', 'paus', 'gebruik', 'tribunaal', 'instantie', 'aanstellen', 'hoveling']",0.8075875131346993,0.6285804115428499,0.8172082310416815
248,bediende,bedienden,300224239.0,"['livrei', 'onderscheidende', 'bediende', 'lakei', 'verdragen', 'uniform', 'knecht', 'beroepsgroep']",0.7991701304769916,0.6582588765332825,0.8141761501306821
300,bediende,bediend,300024841.0,"['werkzaamheid', 'voorwerp', 'mechanisch', 'bedienen', 'mee', 'vergemakkelijken', 'verrichten', 'gebruikt', 'hand', 'gereedschap']",0.7619310388832654,0.6335945655346703,0.7657004836689484
1741,berber,berbers,300263397.0,"['etnisch', 'berber', 'cyranainca', 'werken', 'gelijknamig', 'leven', 'groep', 'gebruik', 'subgroep', 'libië', 'beschrijven', 'awjilah', 'noordoosten', 'afrikaanse']",0.8147975680516406,0.8042164946561985,0.8725597584704438
1747,berber,berbers,300016594.0,"['etnisch', 'berber', 'werken', 'gelijknamig', 'leven', 'kabylisch', 'groep', 'gebruik', 'subgroep', 'beschrijven', 'algerije', 'afrikaanse']",0.8030114196205393,0.792209955245508,0.8588990139710507
1744,berber,berbers,300263940.0,"['vormen', 'berber', 'werken', 'gelijknamig', 'leven', 'afrikaanse', 'subgroep', 'beschrijven', 'marokko', 'volk', 'vervaardigen', 'tekna']",0.7746476135537913,0.8335982991993414,0.8612819170990914
1740,berber,berbers,300264436.0,"['hadiddou', 'hoge', 'vormen', 'berber', 'werken', 'gelijknamig', 'leven', 'afrikaanse', 'atlas', 'subgroep', 'beschrijven', 'gebergte', 'ait', 'volk', 'vervaardigen']",0.74270211897236,0.840654011765585,0.8484469864959985
1749,berber,berber,300262891.0,"['noordoostelijk', 'berber', 'tunesië', 'versterken', 'grenzen', 'meestal', 'langs', 'atlasgebergte', 'vooral', 'boerendorp', 'ksours', 'marokko', 'inrichten', 'oase', 'ksour', 'volk', 'algerije', 'zuidelijk']",0.7187438036663291,0.7847742652303548,0.8054100967124463
1743,berber,berbers,300265329.0,"['soussia', 'shluh', 'berber', 'werken', 'verwijzen', 'atlas', 'marokko', 'gebergte', 'vervaardigen', 'westelijk']",0.6896827298575168,0.7936562765459105,0.7913780541770905
1746,berber,berbers,300114633.0,"['deel', 'gelobde', 'algiers', 'ornamenteel', 'begunstiger', 'driedimensionaal', 'waarbij', 'berberdynastie', 'via', 'kenmerken', 'vindingrijk', 'maken', 'decoratief', 'verlevendigen', 'boog', 'spreken', 'plafond', 'bekennen', 'geïnspireerd', 'ruimte', 'decoratie', 'verwijzen', 'eerder', 'houden', 'vorm', 'ritme', 'berber', 'vanaf', 'worden', 'gebruik', 'hangend', 'spanje', 'andalusië', 'gescheiden', 'rechthoekig', 'egyptisch', 'moskee', 'islamitisch', 'puriteins', 'bouwen', 'gebouwd', 'gebouw', 'dynastie', 'almohad', 'beweging', 'muqarnas', 'visueel', 'maghribi', 'cultuur', 'configuratie', 'fanatisme', 'manier', 'exterieur', 'opvolgen', 'creëren', 'plaats', 'regeren', 'kunst', 'gekrulde', 'vooral', 'yusuf', 'boogvormen', 'toegepaste', 'traditioneel', 'ontwikkelen', 'stichten', 'umayyad', 'fontein', 'almoravids', 'noord', 'architectuur', 'invloed', 'architect', 'koepel', 'leidster', 'marrakesh', 'fez', 'groot', 'besturen', 'religieus', 'connectie', 'almoravidisch', 'uitmaken', 'krachtig', 'beeldhouwwerk', 'onthullen', 'almoravid', 'tilimsen', 'karakteristiek', 'verbinden', 'overbrengen', 'córdoba', 'gewelf', 'westelijk', 'tashfin', 'manipulatie', 'opmerkelijk', 'afrika', 'fungeren', 'afrikaanse', 'architecturaal', 'aanspreken', 'stond', 'intern']",0.6699611149142308,0.8420909765309875,0.8182845018628209
1742,berber,berbers,300379156.0,"['taaiheid', 'temperament', 'sterk', 'been', 'voorlijf', 'ras', 'paardenras', 'hoge', 'aflopend', 'ontstaan', 'harden', 'rug', 'noord', 'oorsprong', 'laag', 'hoeve', 'onduidelijk', 'eeuw', 'schoft', 'woestijn', 'precies', 'paard', 'afrika', 'kleine', 'bekendstaan', 'stevig', 'staren', 'dragen', 'berber', 'ronde', 'vurig', 'uithoudingsvermogen', 'achterlijf', 'korten', 'wellicht', 'daarnaast']",0.619294643293948,0.7882228633157751,0.7544223363862286
1745,berber,berbers,300016593.0,['berber'],0.4029664864913173,0.249750425902669,0.29705808193847544
1750,berber,berber,300443574.0,['berber'],0.4029664864913173,0.249750425902669,0.29705808193847544
15,birma,birma,300386148.0,"['maleisië', 'birma', 'grondgebied', 'thailand', 'vietnam', 'indochinees', 'china', 'cambodja', 'regio', 'land', 'cultuur', 'nationaliteit', 'myanmar', 'laos', 'india', 'tussen', 'huidig']",0.8146868488522416,0.6698222439943593,0.8120063176250736
16,birma,birma,300266481.0,"['pakistan', 'stijl', 'vroeg', 'zuidwest', 'noordoosten', 'midden', 'birma', 'afghanistan', 'azië', 'omvatten', 'oosters', 'india', 'verwijzen', 'cultuur', 'afrika', 'vallen', 'term', 'gebieden', 'uitgestrekte', 'land']",0.7564098242820999,0.7468579441133081,0.8353130191818241
2,birma,birma,300375367.0,"['pakistan', 'moessonbossen', 'drie', 'tectona', 'myanmar', 'indonesië', 'tropisch', 'birma', 'vinden', 'zuidoost', 'azië', 'soort', 'india', 'genus', 'naam', 'gewoonlijk', 'thailand', 'zuid', 'hardhoutbomen', 'inheems', 'bangladesh']",0.722019122660249,0.6199738237582905,0.7368022260019569
4,birma,birma,300410257.0,"['deel', 'groep', 'myanmar', 'tribaal', 'birmese', 'tibetaans', 'birma', 'noordoost', 'aangrenzende', 'india', 'etnisch', 'leven', 'yunnan', 'nagaland', 'cultuur', 'arunachal', 'kachin', 'pradesh', 'china']",0.7129298708134342,0.7186607348647958,0.7968951688214132
7,birma,birma,300343857.0,"['laos', 'noordoosten', 'vietnam', 'middelgroot', 'birma', 'zuidoost', 'azië', 'leveren', 'soort', 'boomsoort', 'india', 'houten', 'hard', 'hoogwaardig', 'pterocarpus', 'geelrood', 'thailand', 'inheems', 'macrocarpus']",0.6427799171103911,0.6035906179610507,0.6895897636810453
11,birma,birma,300410258.0,"['vormen', 'noorden', 'elders', 'groep', 'myanmar', 'tribaal', 'oosten', 'birmese', 'zoals', 'birma', 'voorouderverering', 'buur', 'aangrenzende', 'organiseren', 'patrilineaal', 'shan', 'geslacht', 'provincie', 'yunnan', 'organisatie', 'gebied', 'bestaan', 'cultus', 'cultuur', 'basis', 'divers', 'zuidwesten', 'palaung', 'kachin', 'sommige', 'boeddhisme', 'china', 'heuvelbewoners', 'regio', 'plaatselijk', 'naasten']",0.6298335300193436,0.7691212626938694,0.7914457563689795
14,birma,birma,300410260.0,"['lage', 'plateau', 'omgeven', 'myanmar', 'heuvel', 'oosten', 'birmese', 'talen', 'birma', 'mens', 'aziatisch', 'chinees', 'zuidoost', 'berg', 'shan', 'literatuur', 'theravada', 'ruwen', 'leven', 'provincie', 'yunnan', 'wonen', 'voornamelijk', 'cultuur', 'meesten', 'bebossen', 'vorm', 'noordwesten', 'groot', 'minderheidsgroep', 'schrijven', 'boeddhist', 'eigen']",0.6243421179947756,0.7644010459101453,0.7858386861810125
9,birma,birma,300120165.0,"['terracotta', 'stijl', 'ontlenen', 'oud', 'periode', 'birma', 'ommuren', 'wijden', 'stucwerk', 'pagán', 'oorsprong', 'goddelijk', 'eeuw', 'boeddhistisch', 'hart', 'citadel', 'zien', 'verwijzen', 'beeldgesneden', 'geest', 'naam', 'heiligdom', 'voormalig', 'baksteen', 'religieus', 'intellectueel', 'tempel', 'einde', 'land', 'hoofdstad', 'animistisch']",0.6034595912780293,0.8090795279726533,0.8053120890908831
5,birma,birma,300107052.0,"['tempelen', 'rijk', 'weerspiegelen', 'irrawaddy', 'voordat', 'kunst', 'myanmar', 'weergeven', 'samengesteld', 'periode', 'mindon', 'birma', 'zoals', 'steen', 'gebouwd', 'velen', 'laat', 'kloosterstructuren', 'hand', 'rivier', 'manadalay', 'houten', 'imperialist', 'etnisch', 'invloed', 'verwijzen', 'bestaan', 'cultuur', 'koningin', 'birmaans', 'modern', 'tevens', 'vallen', 'brits', 'mandalay', 'architecturaal', 'inheems', 'italiaans', 'regio', 'hoofdstad']",0.6022811781935485,0.8137517832869607,0.8078122515939921
17,birma,birma,300012262.0,"['deel', 'paneel', 'bomen', 'indonesië', 'filippijnen', 'olijfbruin', 'birma', 'bruin', 'vasteland', 'zuidoost', 'azië', 'vloer', 'terwijl', 'geelachtig', 'soort', 'houten', 'scheeps', 'behoren', 'plafondplaat', 'gebruikt', 'hopea', 'kleuren', 'thailand', 'merawanhout', 'inheems', 'botenbouw', 'groot', 'kernhout', 'spinnen']",0.5355034017516528,0.6515474638709678,0.6713589950612783
489,blank,blanke,300198715.0,"['afstammeling', 'stijl', 'europees', 'vroeg', 'caribisch', 'louisiana', 'periode', 'aziatisch', 'mengtaal', 'overwegend', 'tegenstrijdig', 'frans', 'soort', 'spreken', 'indische', 'indiaan', 'vaak', 'bevolkingsgroep', 'inbegrip', 'zien', 'verwijzen', 'verenigen', 'betekenis', 'algemeen', 'daarbij', 'welk', 'worden', 'regio', 'positie', 'element', 'latijns', 'context', 'spanje', 'zinnen', 'blanke', 'creools', 'zelfs', 'blank', 'zwarte', 'eiland', 'kolonist', 'spaans', 'bewoner', 'verschillende', 'gebied', 'cultuur', 'fransman', 'afstammen', 'zuid', 'term', 'beide', 'afkomst', 'oorspronkelijk', 'familie', 'hebben', 'wel', 'europa', 'traditie', 'onderscheiding', 'mens', 'slaaf', 'noord', 'binnen', 'meestal', 'komen', 'eeuw', 'mulat', 'per', 'nabijgelegen', 'te', 'geboren', 'gebieden', 'genaturaliseerd', 'algemene', 'maatschappelijk', 'oud', 'west', 'rechtstreeks', 'overbrengen', 'amerika', 'ouder', 'achtergrond', 'taalgebruik', 'produceren', 'moderne', 'verschillen', 'specifiek', 'franstalig', 'afrika', 'afrikaanse', 'staat', 'amerikaans', 'daarnaast']",0.8816941088854777,0.8276140997992718,0.9026839771559436
501,blank,blanke,300386795.0,"['vormen', 'naziregime', 'stijl', 'eeuws', 'joseph', 'inferioriteit', 'ander', 'oud', 'herkomst', 'ras', 'mens', 'blank', 'ontstaan', 'idee', 'duitsland', 'betrekking', 'waar', 'geschrift', 'volgens', 'bewoner', 'zien', 'verwijzen', 'horen', 'naam', 'arisch', 'beïnvloeden', 'afkomst', 'gobineau', 'arthur', 'hen', 'sommige', 'nazi', 'duits', 'joods', 'land']",0.8584857206880698,0.7733265819019349,0.866698820757904
