,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
87336,aboriginals,Q4668360,"['aboriginal', 'western', 'australia', 'community', 'west', 'indigenous', 'settlement', 'australian', 'human']",0.8733680027984995,0.8204606014358026,0.8761189057959483
87329,aboriginals,Q12060728,"['aboriginal', 'term', 'group', 'refer', 'ethnic', 'indigenous', 'australian', 'used', 'aborigine']",0.8415949430576191,0.7833821289045563,0.8442189849777916
87342,aboriginals,Q5260661,"['york', 'aboriginal', 'group', 'people', 'cape', 'indigenous', 'human']",0.8127426682184662,0.7823821506786077,0.8192085184959154
87346,aboriginals,Q65047988,"['south', 'aboriginal', 'parliament', 'territory', 'created', 'people', 'australian', 'northern', 'life', 'control', 'act', 'mechanism']",0.8825448748274075,0.7657101226675921,0.8835454037902403
87331,aboriginals,Q16873103,"['advise', 'upon', 'aboriginal', 'appointed', 'moseley', 'treatment', 'royal', 'held', 'western', 'australia', 'aborigine', 'report', 'relation', 'commission', 'condition', 'matter', 'investigate']",0.8351980002231182,0.7654515286577475,0.8415835125396496
87328,aboriginals,Q114875084,"['aboriginal', 'agency', 'body', 'account', 'benefit', 'australian', 'government']",0.7947216545221217,0.7635313476436094,0.8079857871992243
87347,aboriginals,Q864079,"['aboriginal', 'police', 'unit', 'native', 'australian', 'consisting']",0.829029891959963,0.7560511860581705,0.8326059226092951
87330,aboriginals,Q16211163,"['aboriginal', 'reference', 'term', 'self', 'many', 'australian', 'nunga']",0.7703482940162044,0.7512016730618147,0.7829255753914413
27666,allochtoon,Q2008347,"['meaning', 'allochtoon', 'group', 'originating', 'another', 'literally', 'country', 'social', 'human']",1.0,0.6289925810104308,0.9259538563666933
27665,allochtoons,,,,,
57831,baboo,Q23649752,"['version', 'thomas', 'hurry', 'bungsho', 'translation', 'anstey', 'jabberjee', 'edition', 'guthrie', 'work', 'baboo']",0.0,0.6769064085459447,0.6769064085459447
57835,baboo,Q28911267,"['thesis', 'nuclear', 'translation', 'doctoral', 'sabyasachi', 'baboo']",0.0,0.6744147562520686,0.6744147562520686
57838,baboo,Q56280783,"['bhattacharya', 'financier', 'kedarnath', 'politician', 'baboo', 'indian', 'human']",0.0,0.5853057096273566,0.5853057096273566
57846,baboo,Q70014583,"['post', 'marwatia', 'branch', 'office', 'baboo']",0.0,0.5399317040773465,0.5399317040773465
57851,baboo,Q70019342,"['post', 'khajuri', 'branch', 'office', 'baboo']",0.0,0.5399317040773465,0.5399317040773465
57850,baboo,Q70016422,"['post', 'pakri', 'branch', 'office', 'baboo']",0.0,0.5399317040773465,0.5399317040773465
57849,baboo,Q70016171,"['post', 'branch', 'office', 'baboo', 'laxmipur']",0.0,0.5399317040773465,0.5399317040773465
57848,baboo,Q70015768,"['post', 'branch', 'deoria', 'office', 'baboo']",0.0,0.5399317040773465,0.5399317040773465
57847,baboo,Q70015590,"['post', 'belwa', 'branch', 'office', 'baboo']",0.0,0.5399317040773465,0.5399317040773465
57840,baboo,Q65999266,"['bank', 'state', 'india', 'branch', 'baboo', 'bhanpur', 'sbi']",0.0,0.5359287519264169,0.5359287519264169
57823,baboos,,,,,
3254,barbarian,Q15944418,"['barbarization', 'chinese', 'document', 'barbarian', 'historical', 'reversal', 'civilised', 'china', 'metamorphosis', 'written', 'civilized', 'kai', 'hentai', 'transformation', 'work']",0.7806403186737989,0.7715869921565522,0.8175435670879783
3320,barbarian,Q5402094,"['post', 'series', 'kingdom', 'state', 'barbarian', 'historical', 'primarily', 'western', 'northern', 'realm', 'founded', 'dominated', 'european', 'empire', 'medieval', 'unrecognized', 'roman', 'collapse', 'early', 'germanic', 'tribe']",0.7748291165539158,0.744863064072072,0.8023583367120314
3238,barbarian,Q131192,"['migration', 'european', 'history', 'rome', 'barbarian', 'period', 'invasion', 'century', 'germanic', 'great']",0.7328804607563618,0.7447042427796464,0.7687406852733407
3351,barbarian,Q660643,"['supervised', 'tibetan', 'tulergi', 'territorial', 'administration', 'jasaqu', 'qing', 'jurgan', 'barbarian', 'dependency', 'administrative', 'dynasty', 'lifan', 'törü', 'jamun', 'principality', 'tibet', 'national', 'colonial', 'lǐfànyuàn', 'outlying', 'region', 'frontier', 'yamen', 'ministry', 'empire', 'court', 'dasara', 'mongolian', 'yuan', 'monggo', 'inner', 'government', 'asia', 'oversaw', 'jabudal', 'golo', 'agency', 'minority', 'board', 'affair', 'entity', 'mongγul', 'mongol', 'appointment', 'ambans', 'department', 'control', 'γadaγdu', 'office', 'relation', '理藩院']",0.7395710238898937,0.7381513456403858,0.7773772202720307
3305,barbarian,Q4388317,"['conversation', 'interview', 'banditry', 'barbarian', 'book', 'field', 'islam', 'written', 'chechen', 'work', 'commander']",0.6596837693962058,0.7164213635968625,0.7057619682222201
3369,barbarian,Q79979564,"['press', 'gourmet', 'wood', 'engraving', 'shop', 'bound', 'volume', 'contemporary', 'america', 'endgrain', 'published', 'american', 'barbarian', 'moser', 'barry', 'north']",0.6607303310344701,0.7060661822244161,0.7054738178039924
3388,barbarian,Q99691584,"['society', 'barbarian', 'book', 'warfare', 'west', 'published']",0.6391178517480504,0.702531924793773,0.6814674172819367
3308,barbarian,Q48997993,"['king', 'barbarian', 'board', 'publication', 'published', 'inc', 'simulation', 'game']",0.6338023806947496,0.6983484152128504,0.6807249991016187
3331,barbarian,Q59582349,"['thesis', 'response', 'sarantis', 'alexander', 'barbarian', 'justinian', 'imperial', 'reign', 'doctoral', 'invasion', 'balkan', 'constantine']",0.6860319809239374,0.6910195019008778,0.7160678801629827
3291,barbarian,Q3030751,"['sino', 'chinese', 'barbarian', 'xenophobia', 'hua', 'people', 'elitism', 'distinction', 'foreigner', 'ethnocentrism', 'ancient', 'dichotomy']",0.8293478870839881,0.6906661306830739,0.8345409085441151
3055,barbarians,Q15944418,"['barbarization', 'chinese', 'document', 'barbarian', 'historical', 'reversal', 'civilised', 'china', 'metamorphosis', 'written', 'civilized', 'kai', 'hentai', 'transformation', 'work']",0.7806403186737989,0.7715869921565522,0.8175435670879783
3183,barbarians,Q89943967,"['use', 'thesis', 'destination', 'renewable', 'barbarian', 'branding', 'study', 'platform', 'heritage', 'tourism', 'doctoral', 'decolonial', 'option']",0.697569058507546,0.7669128059128064,0.7545267752752165
3185,barbarians,Q96464582,"['gate', 'immigrant', 'labor', 'barbarian', 'discontent', 'published', 'part', 'inside', 'essay']",0.7504843539183045,0.7546208357611814,0.7898978578116527
3184,barbarians,Q96464545,"['gate', 'rome', 'fear', 'barbarian', 'published', 'part', 'immigration', 'today', 'inside', 'ancient', 'essay']",0.7682232307324991,0.7528884576977423,0.8018098164542109
3091,barbarians,Q25230522,"['aspect', 'empire', 'byzantine', 'barbarian', 'geographic', 'region']",0.7606724390253999,0.7434332307531318,0.7912980247271921
3043,barbarians,Q113577293,"['sphere', 'archaeologia', 'barbarian', 'book', 'roman', 'cambrensis', 'review', 'published', 'cunliffe', 'interaction', 'barry', 'greek']",0.640720701200176,0.7358814567906347,0.6946139027460569
3045,barbarians,Q114350623,"['upon', 'particularly', 'john', 'observation', 'barbarian', 'western', 'book', 'english', 'civilization', 'swazey']",0.7237481067061199,0.7196369982575771,0.7568887504786772
3187,barbarians,Q97394741,"['sphere', 'barbarian', 'book', 'roman', 'published', 'interaction', 'greek']",0.6492842317167276,0.7188101962908708,0.69621100473945
3039,barbarians,Q112333158,"['richard', 'transcription', 'system', 'world', 'remark', 'lecture', 'barbarian', 'day', 'order', 'new', 'implementation']",0.7118391956140276,0.7107261101804709,0.7514139026897781
3150,barbarians,Q59624039,"['hussain', 'coetzee', 'thesis', 'herz', 'komail', 'functional', 'analysis', 'point', 'waiting', 'barbarian', 'translation', 'arabic', 'doctoral', 'view', 'systemic', 'narrative']",0.7077745747684251,0.6957445173522375,0.7445594474296229
376,batavia,Q850526,"['betuwe', 'geographical', 'batavorum', 'historical', 'geographic', 'insula', 'region', 'netherlands', 'batavia']",0.7037218734512479,0.7661137443973837,0.797313085643791
458,batavia,Q5453284,"['state', 'building', 'illinois', 'church', 'america', 'united', 'batavia', 'first', 'methodist']",0.6248286730593199,0.7564485605442824,0.7605959518130133
235,batavia,Q38164557,"['camp', 'abrolhos', 'geraldton', 'area', 'cultural', 'houtman', 'national', 'site', 'historical', 'heritage', 'shipwreck', 'batavia', 'historic', 'survivor']",0.6905235624500863,0.7527266427288343,0.7738047720903384
463,batavia,Q5881001,"['housed', 'york', 'new', 'development', 'land', 'building', 'western', 'holland', 'company', 'batavia', 'office', 'oversaw']",0.6806955310384333,0.7511219007813378,0.7867596026140354
419,batavia,Q1150578,"['dutch', 'city', 'pacinan', 'chinese', 'present', 'murder', 'indie', 'pogrom', 'east', 'chinezenmoord', 'jakarta', 'port', 'ethnic', 'day', 'batavia', 'mass', 'geger', 'massacre']",0.8087395412137588,0.7471845646508171,0.818725878754223
386,batavia,Q95690836,"['plantation', 'society', 'colonial', 'maatschappij', 'enterprise', 'business', 'batavia', 'deli']",0.5569948123759282,0.7425125833028975,0.7397685225205981
237,batavia,Q42335755,"['tokyo', 'radiotelegraph', 'japan', 'batavia', 'scapin', 'circuit', 'indie', 'supreme', 'establishment', 'netherlands', 'east', 'operation', 'instruction', 'order', 'allied', 'commander', 'note', 'direct', 'power']",0.6278974131728371,0.7410600452924523,0.7749638794959651
23,batavia,Q106651867,"['arak', 'society', 'colonial', 'maatschappij', 'business', 'batavia']",0.5190368677354598,0.7396442255976671,0.7193436349141168
357,batavia,Q7888253,"['state', 'building', 'church', 'america', 'united', 'batavia', 'methodist']",0.6255808269740663,0.7389348976976279,0.7460869255489989
22,batavia,Q106494090,"['business', 'plantation', 'society', 'colonial', 'maatschappij', 'organization', 'rubber', 'batavia', 'deli']",0.5465106136280176,0.7365759673497416,0.7316389218478392
0,batavias,,,,,
72158,berber,Q7598268,"['zgh', 'regional', 'standard', 'alphabet', 'berber', 'language', 'tamazight', 'amazigh', 'including', 'accent', 'moroccan', 'written', 'northern', 'standardised', 'form', 'morocco', 'modern', 'tifinagh']",0.777427325882612,0.7835275146442585,0.8447680191482632
71842,berber,Q112870992,"['thesis', 'culture', 'university', 'particularly', 'rose', 'berber', 'georgia', 'community', 'master', 'canterbury', 'travis', 'overview', 'morocco', 'rastabouda', 'sugar', 'within']",0.7928456369451472,0.7743079204626397,0.8554855992524697
72092,berber,Q4891027,"['age', 'alphabet', 'berber', 'various', 'language', 'supplanted', 'orthography', 'arabic', 'script', 'latin', 'mostly', 'middle', 'based', 'tifinagh', 'modern', 'time']",0.7033120968476253,0.7705795446190028,0.8051898421185997
71833,berber,Q110516589,"['present', 'work', 'arab', 'berber', 'anthropology', 'book', 'caledonia', 'historical', 'community', 'day', 'algerian', 'written', 'new', 'north', 'african']",0.7647044072371995,0.7700546810614152,0.8353431992599883
72075,berber,Q404150,"['berber', 'amazigh', 'national', 'amazighe', 'africa', 'many', 'population', 'flag', 'used', 'north']",0.7946933649459346,0.7698679970013415,0.8418622525618066
71960,berber,Q25185697,"['berber', 'category', 'territory', 'speaking', 'country', 'wikimedia']",0.7925369056136445,0.7547507689473721,0.8437808696675445
71820,berber,Q1071266,"['berber', 'claiming', 'language', 'algeria', 'civil', 'activism', 'period', 'protest', 'rebellion', 'recognition', 'spring', 'identity', 'political']",0.7491674265219822,0.7505289312648802,0.8223324999302665
71896,berber,Q16936691,"['berber', 'language', 'zenatic', 'algeria', 'western', 'sheliff', 'basin', 'variety', 'algerian']",0.818612269368325,0.7467319208832051,0.8373078389406134
72135,berber,Q61053330,"['standard', 'berber', 'language', 'northern', 'algerian']",0.8076345082075214,0.742002855092432,0.8289986827218585
71917,berber,Q21039444,"['never', 'military', 'railway', 'completion', 'berber', 'project', 'reached', 'short', 'lived', 'suakin']",0.658271011615318,0.7398738348397648,0.7486874103942704
71771,berbers,Q410453,"['egypt', 'god', 'much', 'historical', 'ethiopia', 'devout', 'close', 'considered', 'sub', 'never', 'aethiopia', 'saharan', 'africa', 'greco', 'region', 'term', 'land', 'tunisia', 'roman', 'inclusive', 'mythology', 'berber', 'black', 'almost', 'modern']",0.7903229499216334,0.7906267866667096,0.8577059999076949
71773,berbers,Q793201,"['berber', 'traditionally', 'agricultural', 'calendar', 'used']",0.6521374893887831,0.7398335653529392,0.7557440265967599
71790,berbers,Q8885542,"['berber', 'category', 'article', 'unknown', 'importance', 'wikimedia']",0.604243788143285,0.7330192454162681,0.735714371292382
71756,berbers,Q2712462,"['belief', 'religion', 'adhered', 'berber', 'traditional', 'deity', 'set', 'ancient']",0.6561363756509014,0.7073468586753189,0.7471683645953152
71769,berbers,Q33274,"['shawi', 'shawiya', 'zenati', 'language', 'berber', 'algeria', 'tamazight', 'eastern', 'spoken', 'region', 'tachawit', 'shy', 'variety', 'awras']",0.8210456423035626,0.706123594384077,0.818645010497488
71742,berbers,Q16209031,"['history', 'aspect', 'berber', 'converted', 'people', 'africa', 'islam', 'north']",0.8464922926935586,0.7004934841506306,0.8384979215438577
71781,berbers,Q8509640,"['berber', 'category', 'article', 'importance', 'high', 'wikimedia']",0.5739534143404643,0.694541833178027,0.6960035432265078
71746,berbers,Q21829586,"['subject', 'berber', 'area', 'wikiproject', 'wikimedia', 'collaboration']",0.7115202873928247,0.6748674112523846,0.7496987169288244
71739,berbers,Q13275088,"['berber', 'category', 'article', 'importance', 'wikimedia']",0.5686807723904866,0.6672640257078902,0.6830675081389215
71783,berbers,Q8603939,"['berber', 'category', 'article', 'low', 'importance', 'wikimedia']",0.5203624663560782,0.65586170609744,0.6448460776999435
120601,black,Q3779980,"['history', 'genocide', 'demographic', 'related', 'maafa', 'black', 'holocaust', 'enslavement', 'enslaving', 'african']",0.861573847636397,0.8558979323414642,0.8689767793062708
115155,black,Q86735,"['negro', 'group', 'people', 'black', 'afro', 'ethnic', 'imperial', 'germany', 'ancestry', 'german', 'racial', 'african']",0.8486720692894508,0.8539233078662749,0.851440348809839
118567,black,Q20251258,"['descent', 'european', 'finnish', 'demographic', 'finn', 'group', 'people', 'black', 'afro', 'ethnic', 'ancestry', 'immigration', 'finland', 'racial', 'african']",0.8809680978100188,0.8537606209413637,0.8819673589215197
114537,black,Q388315,"['group', 'people', 'black', 'afro', 'ethnic', 'brazilian', 'latin', 'american', 'ancestry', 'racial', 'african']",0.8380187619616588,0.8510573667701032,0.8387484133110408
118922,black,Q106830522,"['descent', 'racism', 'citizen', 'black', 'american', 'african']",0.7728124405784077,0.8441912296486183,0.7821977817995439
116122,black,Q105069642,"['descent', 'history', 'saharan', 'aspect', 'african', 'group', 'people', 'black', 'ethnic', 'racial', 'sub', 'human']",0.9126048508022772,0.8434639817619672,0.909725598668738
121629,black,Q86309895,"['category', 'black', 'classification', 'racial', 'wikimedia', 'human']",0.8623125270374907,0.8405379198260768,0.867525909335587
114524,black,Q365539,"['racial', 'group', 'people', 'black', 'afro', 'ethnic', 'ancestry', 'ethnicity', 'canadian', 'canada', 'african']",0.8388876953257484,0.8389364641789062,0.8396669608456787
114256,black,Q105958972,"['woman', 'dictionary', 'reference', 'biographical', 'book', 'notable', 'black', 'american']",0.8074601625285455,0.8376951794343049,0.8254484070824919
118025,black,Q1501447,"['history', 'aspect', 'empire', 'demonising', 'writing', 'black', 'spain', 'supposed', 'historical', 'legend', 'spanish', 'leyenda', 'negra', 'tendency']",0.8779466086416968,0.8366590296668021,0.886436360781955
114212,blacker,Q66765178,"['dictionary', 'valentine', 'blacker', 'article', 'biographical', 'biography', 'entry', 'indian']",0.7070409185339935,0.7470266689944615,0.7285753160127645
114183,blacker,Q19048093,"['dictionary', 'dnb', 'blacker', 'biographical', 'article', 'vignoles', 'national', 'charles', 'entry', 'biography']",0.7088648903392859,0.7348301114089805,0.7305901611328882
114184,blacker,Q19078870,"['dictionary', 'dnb', 'valentine', 'blacker', 'article', 'biographical', 'national', 'biography', 'entry']",0.7235917481361457,0.7334163875802188,0.7425004972582828
114170,blacker,Q107430326,"['introduction', 'ornithology', 'bibliography', 'zoology', 'literature', 'mcgill', 'montreal', 'emma', 'based', 'university', 'osleriana', 'shearer', 'title', 'chiefly', 'casey', 'bibliotheca', 'vertebrate', 'library', 'blacker', 'wood']",0.7734667388064904,0.7331126584395066,0.7883433292612575
114186,blacker,Q21483330,"['dictionary', 'dnb', 'blacker', 'article', 'biographical', 'national', 'biography', 'entry', 'george']",0.6915809893605821,0.7227413097088171,0.7131058853693123
114177,blacker,Q108837781,"['blacker', 'john', 'sequential', 'book', 'black', 'ink', 'gateward', 'edited', 'construction', 'comic', 'france', 'jennings', 'identity', 'art']",0.7071798535793457,0.7202230387957235,0.7248855736649538
114171,blacker,Q107431542,"['introduction', 'ornithology', 'bibliography', 'translation', 'milford', 'zoology', 'press', 'literature', 'mcgill', 'montreal', 'emma', 'based', 'version', 'university', 'osleriana', 'oxford', 'shearer', 'edition', 'title', 'published', 'chiefly', 'bibliotheca', 'vertebrate', 'library', 'blacker', 'wood', 'london']",0.7326674154103383,0.7113281758161929,0.7499918336697855
114174,blacker,Q107729886,"['holding', 'archive', 'blacker', 'administration', 'record', 'unit', 'infantry', 'file', 'charles', 'national', 'naid', 'misc', 'collection', 'colored']",0.7636809176338544,0.6960227457074908,0.7724263864848976
114172,blacker,Q107728802,"['holding', 'archive', 'blacker', 'administration', 'record', 'unit', 'infantry', 'file', 'charles', 'national', 'naid', 'collection', 'colored']",0.7617760319763363,0.6873882592528883,0.7695117863171305
114173,blacker,Q107728803,"['holding', 'archive', 'blacker', 'administration', 'record', 'robert', 'unit', 'infantry', 'file', 'national', 'naid', 'collection', 'colored']",0.7522258727494431,0.6839111411809271,0.7608605865165862
114239,blackest,Q13427561,"['nigrita', 'area', 'territory', 'blackest', 'historical', 'guinea', 'negroland', 'considering', 'africa', 'idea', 'region', 'land', 'arab', 'calque', 'nitgritia', 'sudan', 'black', 'darkest', 'sahara', 'coast']",0.7859228352011282,0.6909961969562822,0.7824507918914926
114235,blackest,Q107300913,"['death', 'group', 'blackest', 'musical', 'german', 'metal', 'album', 'dawn']",0.5701437380996349,0.5255570485772506,0.5728132832572251
114240,blackest,Q1443912,"['limited', 'series', 'night', 'blackest', 'comic', 'crossover']",0.6061948134886223,0.5221688826788189,0.6065692475600276
114237,blackest,Q114493842,"['television', 'series', 'prince', 'valiant', 'blackest', 'legend', 'poison', 'episode']",0.545017632017616,0.5104199724035505,0.5510799366480331
114236,blackest,Q114488053,"['television', 'series', 'night', 'justice', 'blackest', 'league', 'episode']",0.5413231319912981,0.4846847613672344,0.5436547999193116
114238,blackest,Q114538610,"['television', 'series', 'night', 'justice', 'blackest', 'league', 'episode']",0.5413231319912981,0.4846847613672344,0.5436547999193116
114241,blackest,Q19112705,"['night', 'sable', 'wore', 'blackest']",0.490253860222557,0.4388584133296901,0.4884852872894347
114243,blackest,Q96408477,"['blackest', 'lana', 'musical', 'day', 'song', 'del', 'composition', 'work', 'rey']",0.542647970215579,0.4381344917216156,0.5359496635040378
114242,blackest,Q20899619,"['nako', 'eye', 'play', 'blackest', 'extended', 'aye']",0.4787058106670429,0.3665144772066571,0.47134602848324103
114150,blacks,Q96280198,"['european', 'nazi', 'era', 'non', 'hitler', 'historical', 'black', 'victim', 'american', 'experience', 'work', 'fiction', 'african']",0.8512547772162982,0.8161803906433187,0.8548843456579456
113793,blacks,Q111637086,"['thesis', 'death', 'dissertation', 'ritualization', 'politicized', 'white', 'faith', 'rural', 'authority', 'black', 'doctoral', 'power', 'identity', 'evangelical']",0.8410793346545176,0.8068314477844275,0.8534768840578784
114131,blacks,Q79117444,"['diaspora', 'american', 'dispersed', 'vanderbilt', 'world', 'africa', 'study', 'experience', 'african', 'university', 'throughout', 'continent', 'aads', 'cross', 'cultural', 'black', 'lived', 'focused', 'comparative', 'department', 'interdisciplinary']",0.8808525793321921,0.7956430297237885,0.8797653430892487
113792,blacks,Q111507927,"['state', 'african', 'group', 'identifies', 'black', 'census', 'population', 'american', 'united', 'according', 'human']",0.8547216145808499,0.7922607869860839,0.8532877407507562
114134,blacks,Q817393,"['woman', 'mid', 'color', 'racialized', 'race', 'category', 'based', 'complexion', 'human', 'dark', 'man', 'person', 'specific', 'people', 'categorization', 'classification', 'population', 'skin', 'brown', 'black', 'usually', 'political']",0.9322159917036592,0.7875473935521464,0.9253094338499592
114037,blacks,Q60791206,"['jew', 'philipson', 'non', 'robert', 'book', 'black', 'america', 'europe', 'question', 'work', 'identity', 'fiction']",0.8073793201757035,0.7860234812979823,0.818380028481262
113788,blacks,Q109437266,"['multilingual', 'thesis', 'chinese', 'minor', 'dissertation', 'yan', 'nation', 'fiction', 'black', 'doctoral', 'canadian', 'first', 'transethnicity']",0.8119020958283423,0.7818005142838388,0.8200817496470812
113893,blacks,Q23900409,"['movement', 'black', 'germany', 'burschenschaft', 'radical', 'league', 'fraternity', 'germanic', 'giessen']",0.8270639759910969,0.7795615562175781,0.830411270459067
113857,blacks,Q19039958,"['oration', 'priesthood', 'slavery', 'black']",0.779466713052787,0.7771660863715455,0.7897941038001601
113830,blacks,Q11678010,"['right', 'association', 'racism', 'stop', 'black', 'civil', 'organization', 'japanese']",0.808149170115074,0.7758013257838541,0.813138004103049
66623,bombay,Q93703518,"['delimitation', 'council', 'original', 'dated', 'maharashtra', 'constituency', 'august', 'order', 'changed', 'name', 'bombay']",0.6309525967476238,0.8234278273829715,0.7348585225373286
66962,bombay,Q59546705,"['city', 'thesis', 'urban', 'reference', 'growth', 'christine', 'india', 'western', 'leadership', 'special', 'doctoral', 'dobbin', 'bombay']",0.8133851972984479,0.8213490172885207,0.8622957309028186
67338,bombay,Q63155583,"['street', 'presently', 'city', 'studying', 'william', 'brunton', 'frederick', 'bulstrade', 'residing', 'bombay', 'ayrton']",0.7694662283844251,0.8001611119796671,0.8006827847895938
67104,bombay,Q107055858,"['living', 'baptist', 'service', 'documentary', 'synopsis', 'division', 'film', 'social', 'hong', 'development', 'burning', 'university', 'scholarship', 'dweller', 'condition', 'digital', 'slum', 'bombay', 'city', 'library', 'kong', 'sun', 'india', 'review']",0.7564106155516702,0.786932810370333,0.8083131471523469
66566,bombay,Q54888757,"['city', 'state', 'jersey', 'enclave', 'united', 'new', 'indian', 'bombay']",0.8127756432715286,0.7822184112737692,0.8313893254334215
66497,bombay,Q2627082,"['former', 'mumbai', 'state', 'territorial', 'india', 'entity', 'administrative', 'province', 'bombay']",0.7774514886500196,0.7794970586449453,0.8167187812143973
66493,bombay,Q2395774,"['town', 'designated', 'state', 'place', 'ghost', 'imperial', 'county', 'census', 'beach', 'united', 'california', 'bombay']",0.8047582041434282,0.7790615158264889,0.8294519729027165
66951,bombay,Q56344527,"['university', 'convocation', 'article', 'madras', 'second', 'esq', 'part', 'powell', 'address', 'bombay']",0.6584040343300226,0.7788974085441993,0.7375645285369316
67092,bombay,Q107055692,"['document', 'baptist', 'service', 'documentary', 'film', 'insularity', 'battle', 'survival', 'hong', 'scholarship', 'university', 'daily', 'dweller', 'elite', 'digital', 'slum', 'bombay', 'city', 'library', 'kong', 'review', 'feature']",0.694829455825537,0.7723519648547527,0.7577427866964959
67245,bombay,Q27069096,"['bombay', 'john', 'role', 'general', 'alternative', 'title', 'force', 'name', 'bellasis', 'commander', 'bellas', 'major']",0.5635670402110163,0.7693531284380154,0.6729107041213449
66423,bombays,,,,,
149856,burma,Q4765854,"['minor', 'state', 'kingdom', 'princely', 'area', 'royal', 'thailand', 'thai', 'prince', 'saopha', 'northern', 'analogous', 'china', 'title', 'british', 'similar', 'chao', 'name', 'lao', 'princess', 'india', 'ruled', 'today', 'historic', 'burma']",0.7964318975720478,0.8275605447653892,0.8679690636896719
149756,burma,Q2376315,"['vassal', 'state', 'empire', 'rule', 'myanmar', 'historical', 'colonial', 'country', 'dominion', 'british', 'occupation', 'colony', 'burma']",0.7962132983780282,0.8020641011668559,0.8568658761351902
150853,burma,Q865714,"['system', 'naming', 'burmese', 'myanmar', 'name', 'burma']",0.5588669292481446,0.7960062661036701,0.7016360156905928
151131,burma,Q99584857,"['research', 'elephant', 'grant', 'empire', 'project', 'exhibiting', 'myanmar', 'colonial', 'historical', 'photograph', 'ahrc', 'burma']",0.6716499912398317,0.7832256742583968,0.7686657031026733
150386,burma,Q67698557,"['nearest', 'administration', 'record', 'capture', 'sea', 'france', 'paungbyin', 'manawa', 'holding', 'hindu', 'national', 'colmar', 'naid', 'visit', 'exhibition', 'soldier', 'japanese', 'cremationof', 'spelling', 'paubatin', 'item', 'collection', 'archive', 'gaulle', 'mine', 'burma']",0.7338519168076846,0.7828028111046513,0.8084826945055011
150170,burma,Q1651832,"['city', 'existed', 'sadhuim', 'kingdom', 'state', 'mon', 'centered', 'suvannabhumi', 'lower', 'believed', 'thuwunnabumi', 'least', 'century', 'middle', 'thaton', 'sudhammapura', 'burma']",0.8348197583523369,0.7771759047062043,0.8709905302976393
151758,burma,Q67687938,"['administration', 'record', 'celebrate', 'holding', 'myitkyina', 'hindu', 'national', 'eclipse', 'naid', 'wei', 'prisoner', 'exhibition', 'japanese', 'river', 'item', 'collection', 'evacuation', 'archive', 'marshal', 'crossing', 'india', 'calcutta', 'kawolin', 'burma']",0.7404422169791952,0.7766409789644673,0.8100711553390478
