,lemma,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
18619,achterlijk,achterlijk,Q10388983,"['achterlijk', 'technisch', 'achterkant', 'scheepsonderdeel', 'lijkentouw', 'zeilen', 'touw', 'nautisch', 'term']",0.6261128618158764,0.4933412651239778,0.6442179534156635
13380,afkomst,afkomst,Q1642895,"['organisatie', 'komaf', 'groep', 'verwantschap', 'afkomst', 'nakomeling', 'levenden', 'afstamming']",0.8755420917927378,0.5723583421058199,0.8586026203562145
13486,afkomst,afkomst,Q905761,"['vraagstuk', 'paleontologie', 'afkomst', 'vogel', 'oorsprong']",0.8332006534240572,0.6639845204789077,0.8390519297444229
13447,afkomst,afkomst,Q45315,"['tamazgha', 'groep', 'berbers', 'wereld', 'imazighen', 'berber', 'etnisch', 'afkomst', 'amazigh', 'stammen', 'talen']",0.8191038628512141,0.5726395673973774,0.8078033691265247
13457,afkomst,afkomst,Q55350216,"['tijdelijk', 'tentoonstelling', 'herinnering', 'plek', 'afkomst']",0.8133885604601273,0.6284728951905317,0.8162640756458456
13372,afkomst,afkomst,Q12332701,"['nationaal', 'rassendiscriminatie', 'gronden', 'discriminatie', 'etnisch', 'huidskleur', 'afkomst', 'ras', 'afstamming']",0.7925450235458249,0.5693496863347283,0.78775738553084
13364,afkomst,afkomst,Q110903593,"['rwandese', 'groep', 'etnisch', 'fransen', 'afkomst']",0.7874495969873303,0.5539937992978304,0.7800743998123334
13466,afkomst,afkomst,Q60741209,"['zeeland', 'indians', 'groep', 'māori', 'nieuw', 'gemengd', 'etnisch', 'afkomst', 'indo', 'mens', 'indiaas']",0.7806011403358644,0.6078602839897336,0.7866106343678738
13442,afkomst,afkomst,Q423803,"['groep', 'kantonese', 'etnisch', 'afkomst', 'kantonezen']",0.7774898453894623,0.51795209228147,0.7647772027958085
13485,afkomst,afkomst,Q9031543,"['categorie', 'wikimedia', 'heiligen', 'afkomst', 'koninklijk', 'zaligen']",0.7727724429864257,0.5280601920829276,0.7610800644399857
13426,afkomst,afkomst,Q3023540,"['deling', 'ling', 'historica', 'multiraciaal', 'amerikaans', 'afkomst', 'chinezen']",0.7718505284383942,0.6201302373485303,0.784949876570998
30635,allochtoon,allochtoon,Q2008347,"['groep', 'sociaal', 'allochtoon', 'mens', 'persoon']",0.94784913673183,0.6164816822981573,0.8522806091279679
30636,allochtoon,allochtoon,Q492145,"['token', 'symbolisch', 'waarbij', 'leveren', 'inclusief', 'tokenisme', 'discriminatie', 'inspanning', 'allochtoon', 'lijden', 'handelwijze', 'plichtmatig', 'slechts', 'minderheidsgroep', 'excuusneger']",0.7542901104762331,0.8024852985540891,0.8421022846250865
30633,allochtoon,allochtonen,Q111256319,"['politiek', 'haagse', 'allochtoon', 'lokaal', 'nederlands', 'partij']",0.7541649281103107,0.6687003865110629,0.7640478982809343
30629,allochtoon,allochtone,Q55829603,"['organisatie', 'samv', 'allochtoon', 'steunpunt', 'meisje', 'belgië', 'vrouw']",0.7123623363607924,0.5247620423758887,0.6662899825941997
30634,allochtoon,allochtoon,Q1979583,"['allochtoon', 'geologie', 'rotsformatie']",0.6484014474291172,0.7217020150679211,0.733742493490028
30628,allochtoon,allochtone,Q2098138,"['allochtoon', 'oudere']",0.5919187257633097,0.5690011685269003,0.6048732703460168
17647,baboe,baboe,Q936969,"['bezigheid', 'huishoudelijk', 'baboe', 'kindermeisje', 'beroep', 'kinderjuffrouw', 'hulp', 'kindermeid']",0.9789498655552747,0.570283794450822,0.8649872239079072
17645,baboe,baboe,Q28090055,"['studie', 'verburg', 'baboe', 'schilderij']",0.5540484723752702,0.6008574855650683,0.6349998273592308
17646,baboe,baboe,Q43088035,"['baboe', 'schilderij', 'harry', 'studie', 'verburg']",0.5284081517255698,0.5577549003656367,0.5957764429819429
28671,barbaar,barbaren,Q134313,"['barbaars', 'volk', 'barbaar']",0.7713014025356664,0.4758969529064183,0.7660542877690605
28677,barbaar,barbaar,Q2469867,"['cohen', 'fictief', 'personage', 'mens', 'barbaar', 'schijfwereld']",0.749642072634345,0.5361898665339477,0.7610449404723367
28676,barbaar,barbaar,Q189169,"['boeken', 'fictief', 'stripfiguur', 'personage', 'mens', 'barbaar', 'conan', 'televisieprogramma', 'literatuur', 'animatiepersonage']",0.6951930726928958,0.6648486048044925,0.7384440566429115
28673,barbaar,barbaren,Q57506011,"['podiumkunstenproductie', 'theaterproductie', 'barbaar']",0.6285227719886098,0.6054099689067248,0.6605724922805728
28674,barbaar,barbaren,Q57513626,"['podiumkunstenproductie', 'theaterproductie', 'barbaar']",0.6285227719886098,0.6054099689067248,0.6605724922805728
28678,barbaar,barbaar,Q2498891,"['stripalbum', 'hamme', 'barbaar', 'jean']",0.5199399111107902,0.3139506458294166,0.5139162107999198
28679,barbaar,barbaar,Q9120427,"['conan', 'categorie', 'barbaar', 'wikimedia']",0.450935106760421,0.5686804263338728,0.4984555085720958
28672,barbaar,barbaren,Q55336877,"['tijdelijk', 'tentoonstelling', 'musik', 'barbaar', 'und', 'klassiker', 'für']",0.2849292178576937,0.3155435300940828,0.30924779227042115
14307,batavia,batavia,Q1199713,"['indië', 'batavia', 'hoofdstad', 'nederlands', 'indie', 'toponiem']",1.0,0.690120667983931,0.8360089871121484
14390,batavia,batavia,Q84322891,"['multifilm', 'gouvernements', 'filmbedrijf', 'batavia', 'filmstudio', 'nederlands', 'indie']",0.7512877743594947,0.4726668119005589,0.6203722544509792
14283,batavia,batavia,Q110409649,"['overheidsdienst', 'indië', 'afdeling', 'topographischen', 'nederlandsch', 'batavia', 'nederlands', 'indie', 'dienst', 'topografisch']",0.7474855448050903,0.5971473785386731,0.7052888110470161
14342,batavia,batavia,Q2436746,"['amateurvoetbalclub', 'batavia', 'nederland']",0.7149545939672921,0.5067731851023292,0.6257674532779856
14415,batavia,batavia,Q2117912,"['amateurvoetbalclub', 'batavia', 'nederland']",0.7149545939672921,0.5067731851023292,0.6257674532779856
14374,batavia,batavia,Q66737952,"['vervoersbedrijf', 'indische', 'tramweg', 'maatschappij', 'batavia', 'nederlands']",0.7120943281363957,0.6523297820621834,0.7327925298059607
14412,batavia,batavia,Q98550142,"['indische', 'batavia', 'vereeniging', 'nederlands', 'kunstkring']",0.7083440266785502,0.5901519579860519,0.6864452100774853
14277,batavia,batavia,Q106686922,"['indië', 'heraldisch', 'wapenen', 'batavia', 'nederlands']",0.6930963242966319,0.6070623161069073,0.6886612103304413
14362,batavia,batavia,Q4868680,"['historisch', 'staat', 'administration', 'amerika', 'district', 'verenigen', 'ziekenhuis', 'batavia', 'veterans', 'hospital']",0.6880470506069561,0.7225533493164417,0.7780843196740286
14344,batavia,batavia,Q2558220,"['weltevreden', 'batavia', 'voorstad']",0.6849908559188908,0.6887696070909448,0.7511730505581572
4082,bediende,bediende,Q833860,"['huishoudster', 'huishoudelijk', 'beroep', 'binnen', 'werkneemster', 'dienstmaagd', 'hulp', 'dienstmeid', 'bedienen', 'huishouding']",0.9578396273627992,0.5958349653237357,0.9172270145452718
3877,bediende,bedienden,Q45021418,"['buurtspoorweg', 'centraal', 'vooruitzicht', 'landelijk', 'ziekenfonds', 'vereniging', 'bediende']",0.8077683406627884,0.5376168157607949,0.7840148708192533
3961,bediende,bediende,Q106686255,"['directeur', 'verzekering', 'sociaal', 'švenda', 'bedienen', 'eduard', 'slowaaks']",0.7985419064691579,0.506524348171582,0.7605247248887591
3879,bediende,bedienden,Q57076065,"['syndicaat', 'reiziger', 'handelaar', 'vakbond', 'bediende', 'patroon', 'algemeen']",0.7800528909920001,0.6028422641431255,0.7843553716183975
3883,bediende,bedienden,Q71171864,"['binden', 'categorie', 'kaderlid', 'wikimedia', 'technicus', 'bediende', 'bestuurder']",0.7797496949770001,0.5743555773601308,0.7664356035599621
4098,bediende,bediende,Q99228228,"['belastingdienst', 'distilleerderij', 'alois', 'praag', 'expert', 'bedienen', 'řehák']",0.7740479730402728,0.6088735907413076,0.7687554213723304
3971,bediende,bediende,Q106737573,"['binnenlands', 'verner', 'praag', 'bedienen', 'ministerie', 'zaak', 'vladimír']",0.7553082154065189,0.5581919411282116,0.7463156444158927
3923,bediende,bediende,Q106246935,"['jaroslav', 'wien', 'kalandra', 'inspecteur', 'praag', 'bedienen', 'postdirecteur', 'financieel']",0.7482166845511802,0.5229791934536179,0.7272680554998641
3974,bediende,bediende,Q106767195,"['tsjechisch', 'administratie', 'josef', 'bekera', 'bedienen', 'financieel']",0.7465690975286403,0.5189875800390787,0.7182280775235204
3906,bediende,bediende,Q106075658,"['binnenlands', 'fišer', 'josef', 'bedienen', 'tsjechoslowaaks', 'ministerie', 'zaak']",0.7463771695350602,0.5135089636965483,0.7244100633055173
18228,berber,berbers,Q45315,"['tamazgha', 'groep', 'berbers', 'wereld', 'imazighen', 'berber', 'etnisch', 'afkomst', 'amazigh', 'stammen', 'talen']",0.9676927936833756,0.7706570180089477,0.92890537683219
18235,berber,berber,Q2152757,"['jews', 'berber', 'etnisch', 'groep']",0.8441726188086623,0.5751202816650683,0.7547162948941376
18246,berber,berber,Q3807949,"['talen', 'berber', 'dialect', 'jerba']",0.7631946960379631,0.6078362938033056,0.7260250357442873
18229,berber,berbers,Q55355256,"['landelijk', 'tijdelijk', 'tentoonstelling', 'berber', 'marokko', 'cultuur', 'magisch']",0.7464077567498502,0.7488692910250065,0.7988493471971293
18233,berber,berber,Q21143451,"['voornaam', 'vrouwelijk', 'berber']",0.6937237164655974,0.6752044825029012,0.7173121397375183
18225,berber,berbers,Q2712462,"['wangeloven', 'amazighische', 'berber', 'religie', 'mythologie']",0.6931573044893332,0.6450674341823077,0.7017331327728723
18223,berber,berbers,Q100340157,"['tijdelijk', 'tentoonstelling', 'berber', 'marokko']",0.6543069786101148,0.6722263972583767,0.6950092708814966
18250,berber,berber,Q818743,"['organisatie', 'berber', 'cultureel', 'academie']",0.6515980057924109,0.5065718671714141,0.6203202433796744
18245,berber,berber,Q375935,"['soedan', 'woonplaats', 'berber', 'nederzetting', 'sudan']",0.6425022920459258,0.5360281857627534,0.6150420609950661
18227,berber,berbers,Q33061123,"['categorie', 'wikimedia', 'berber', 'naamwoord', 'zelfstandig']",0.6292791272102983,0.581045857584732,0.6421246520440163
37,birma,birma,Q836,"['staat', 'azië', 'mmr', 'myanmar', 'birma', 'soeverein', 'land']",1.0,0.6042727565188623,0.8547631875411859
28,birma,birma,Q704358,"['historisch', 'staat', 'land', 'birma']",0.8972349053996506,0.7265527758096814,0.8870267417323037
16,birma,birma,Q2376315,"['historisch', 'vazalstaat', 'dominion', 'kolonie', 'birma', 'brits', 'land']",0.8339697096779729,0.7631936397300458,0.8817203571345679
23,birma,birma,Q2667140,"['olympisch', 'zomerspelen', 'birma', 'spel', 'land']",0.697209140147945,0.605121179988654,0.715686346692415
33,birma,birma,Q776524,"['olympisch', 'zomerspelen', 'birma', 'spel', 'land']",0.697209140147945,0.605121179988654,0.715686346692415
22,birma,birma,Q2666080,"['olympisch', 'zomerspelen', 'birma', 'spel', 'land']",0.697209140147945,0.605121179988654,0.715686346692415
21,birma,birma,Q2666064,"['olympisch', 'zomerspelen', 'birma', 'spel', 'land']",0.697209140147945,0.605121179988654,0.715686346692415
20,birma,birma,Q2664807,"['olympisch', 'zomerspelen', 'birma', 'spel', 'land']",0.697209140147945,0.605121179988654,0.715686346692415
19,birma,birma,Q2664805,"['olympisch', 'zomerspelen', 'birma', 'spel', 'land']",0.697209140147945,0.605121179988654,0.715686346692415
18,birma,birma,Q2563642,"['olympisch', 'zomerspelen', 'birma', 'spel', 'land']",0.697209140147945,0.605121179988654,0.715686346692415
13559,blank,blanken,Q235155,"['witten', 'term', 'blanke', 'mens', 'oorsprong', 'zichtbaar', 'menselijk', 'ras', 'europees']",0.9199823858605228,0.7446166219267646,0.8892920720059286
13592,blank,blank,Q2072081,"['gekleurde', 'witten', 'persoon', 'blanken']",0.82939489318995,0.7804679834716677,0.8326792001193206
13522,blank,blanke,Q49078,"['witten', 'groep', 'etnisch', 'blanke', 'blank', 'amerikaan']",0.8043321243794714,0.6736687652869761,0.7780635610989529
13565,blank,blanken,Q50878538,"['politiek', 'gebruikt', 'enkel', 'boreaal', 'eufemisme', 'blanke', 'bevolken', 'term', 'soms']",0.8029821714201589,0.7461613182506798,0.8168459445622653
13597,blank,blank,Q2560112,"['politiek', 'suprematie', 'blanken', 'sociaal', 'beweging', 'blank', 'seperatisme']",0.7923344379795562,0.7529237412500651,0.8152780580345966
13668,blank,blank,Q107405878,"['witten', 'debat', 'blanken', 'discussie', 'gebruik', 'betreffen', 'term', 'nederlands', 'dilemma', 'talen', 'racistisch']",0.7917893358583729,0.7709883429408041,0.8212572798902411
13558,blank,blanken,Q22909760,"['blanke', 'witten', 'genocide', 'complottheorie']",0.7907884963104929,0.7155644025449465,0.7841610773994167
13523,blank,blanke,Q59786221,"['blank', 'natuurmonument', 'duitsland', 'hellen']",0.7889993857543801,0.7391569304811854,0.7993272668349715
13526,blank,blanke,Q698752,"['politiek', 'nationalisme', 'suprematie', 'blanken', 'discriminatie', 'ideologie', 'racisme', 'blank', 'racistisch']",0.7691629966631193,0.6997623243260934,0.7795889543894863
13546,blank,blanken,Q111545624,"['digital', 'waarbij', 'blackface', 'gebruikmaken', 'blanke', 'gif', 'digitaal', 'zwarte', 'mens', 'zelfexpressie', 'praktijk', 'afbeelding']",0.7656439853924526,0.6992252863730186,0.7730354529898206
13683,bombay,bombay,Q1156,"['twee', 'stad', 'mombay', 'india', 'groot', 'metropool', 'mombai', 'mumbay', 'cluster', 'bombay', 'mumbai', 'maharashtra', 'hoofdstad', 'miljoenenstad', 'bombai', 'plaats', 'bevolken']",1.0,0.809428248429848,0.9506941196932044
13753,bombay,bombay,Q61445,"['stad', 'india', 'groot', 'nieuw', 'nederzetting', 'bombay', 'gemeenschap', 'navi', 'mumbai', 'new', 'miljoenenstad', 'plannen']",0.8132885656243066,0.8126747188843697,0.8472302313151824
13856,bombay,bombay,Q2550212,"['woonplaats', 'nederzetting', 'nederland', 'bombay', 'uithorn']",0.6811347901935391,0.7144640515427552,0.7119028317123274
13737,bombay,bombay,Q5003979,"['byculla', 'india', 'wijken', 'bombay']",0.658830298515816,0.5893286757044801,0.6538989082072394
13720,bombay,bombay,Q3632559,"['india', 'colaba', 'wijken', 'bombay']",0.658830298515816,0.5893286757044801,0.6538989082072394
13769,bombay,bombay,Q7685715,"['tardeo', 'india', 'wijken', 'bombay']",0.658830298515816,0.5893286757044801,0.6538989082072394
13704,bombay,bombay,Q1934607,"['worli', 'india', 'wijken', 'bombay']",0.658830298515816,0.5893286757044801,0.6538989082072394
13864,bombay,bombay,Q5100150,"['india', 'wijken', 'bombay', 'chinatown']",0.6587973166430292,0.5678471710546582,0.6340150778063978
13730,bombay,bombay,Q4856518,"['buitenwijk', 'india', 'bombay']",0.658225086125745,0.5434867278156629,0.6246358656150184
13684,bombay,bombay,Q12413015,"['buitenwijk', 'india', 'bombay', 'andheri']",0.6582250747708724,0.5434867499111483,0.6246359204915297
14426,boslandcreool,boslandcreool,Q445485,"['boslandcreool', 'groep', 'marons', 'etnisch', 'maroon', 'vluchten', 'slaaf', 'marron', 'zuid', 'amerika', 'bosneger', 'mens', 'afrikaanse', 'nakomeling', 'wikipedia', 'woordenboekpagina']",1.0,0.8241423304045965,0.97246076790904
14560,bosneger,bosnegers,Q445485,"['boslandcreool', 'groep', 'marons', 'etnisch', 'maroon', 'vluchten', 'slaaf', 'marron', 'zuid', 'amerika', 'bosneger', 'mens', 'afrikaanse', 'nakomeling', 'wikipedia', 'woordenboekpagina']",0.967169522941404,0.8241423304045965,0.9492473843179352
29073,calcutta,calcutta,Q1348,"['stad', 'india', 'metropool', 'kolkata', 'calcutta', 'miljoenenstad']",1.0,0.7011339156577964,0.8395812541191651
29430,calcutta,calcutta,Q5018950,"['india', 'riverside', 'calcutta', 'township', 'buurten', 'wijken']",0.7301356288068542,0.6282484910839592,0.7140783765103004
29399,calcutta,calcutta,Q7567630,"['south', 'calcutta', 'wijken', 'kolkata']",0.6918652514056516,0.5456471111197085,0.6444166296178098
29352,calcutta,calcutta,Q5328741,"['india', 'east', 'kolkata', 'calcutta', 'wijken']",0.6851711104156908,0.4955867492628562,0.6312181985537175
29361,calcutta,calcutta,Q67652597,"['mullick', 'india', 'straat', 'hara', 'calcutta', 'street', 'chandra']",0.6762255643022469,0.4787016539920714,0.5999376637126481
29384,calcutta,calcutta,Q68647181,"['india', 'crematorium', 'straat', 'calcutta', 'street']",0.6633751552431559,0.5491913909515274,0.6396618923555856
29221,calcutta,calcutta,Q77425397,"['india', 'straat', 'dey', 'shyama', 'charan', 'calcutta', 'street']",0.6626724107355916,0.4858010733821314,0.6001022607630767
29174,calcutta,calcutta,Q67911834,"['india', 'straat', 'baranashi', 'baranasi', 'calcutta', 'street', 'ghosh']",0.6591030534193083,0.4944241726460013,0.604507460815604
29171,calcutta,calcutta,Q67906158,"['india', 'straat', 'prasanna', 'tagore', 'kumar', 'calcutta', 'street']",0.6591030534193083,0.4944241726460013,0.604507460815604
29372,calcutta,calcutta,Q68159535,"['peary', 'india', 'straat', 'charan', 'sarkar', 'street', 'calcutta']",0.6591030534193083,0.4944241726460013,0.604507460815604
28682,derde wereld,derde wereld,Q180194,"['wereld', 'derde', 'groep']",1.0,0.7291052741491462,0.7784115607989538
28680,derde wereld,derde wereld,Q100340135,"['derde', 'vroedvrouw', 'traditioneel', 'tijdelijk', 'tentoonstelling', 'wereld']",0.8390596671001209,0.7812147550428742,0.793707203971322
28681,derde wereld,derde wereld,Q100341393,"['derde', 'vroedvrouw', 'traditioneel', 'tijdelijk', 'tentoonstelling', 'wereld']",0.8390596671001209,0.7812147550428742,0.793707203971322
28683,derde wereld,derde wereld,Q20656136,"['derde', 'theater', 'europa', 'theatergroep', 'wereld']",0.8186974594138865,0.7283958152687691,0.7458123794819252
28684,derde wereld,derde wereld,Q85318651,"['derde', 'inaugureel', 'indiensttreding', 'reden', 'hoogleraar', 'oratie', 'verdichtsel', 'wereld', 'cleveringa']",0.7461010443991294,0.7140698633096352,0.7252301789214362
16964,dwerg,dwerg,Q2419953,"['informeel', 'dwergin', 'dwerggroei', 'mens', 'term', 'lilliputter']",0.7613639271949384,0.7008224301374975,0.7706665938694381
17028,dwerg,dwerg,Q5871,"['witten', 'astronomisch', 'objecttype', 'dwergster', 'sterevolutie', 'dwergin', 'fysisch', 'theorie', 'spectraalklasse']",0.7217306933575807,0.7681734613368002,0.7698538936344426
17044,dwerg,dwerg,Q5976,"['witten', 'hemellichaam', 'dwergin', 'zwarte', 'hypothetisch']",0.7147720636363148,0.713861407901741,0.746560383080292
16925,dwerg,dwergen,Q3478903,"['dwerg', 'groep', 'zeef', 'fictief', 'ring', 'sauron', 'macht', 'object']",0.7106658607271205,0.6440515363364214,0.7191121948543391
16990,dwerg,dwerg,Q56299838,"['maken', 'jacques', 'houding', 'anoniem', 'prent', 'zwaard', 'dwergin', 'callot', 'ontwerpen', 'aanvallende']",0.7069932453952552,0.7157770696661866,0.7482762744832018
16927,dwerg,dwergen,Q56508630,"['dwerg', 'verschillende', 'misvormen', 'prentenreeks', 'prentenserie']",0.6986756413371639,0.7910462877337779,0.7578652095579339
16940,dwerg,dwerg,Q10477881,"['werk', 'humanoïde', 'fictief', 'geestwezen', 'dwergin', 'personage', 'fictiewerk', 'mensachtig', 'soort']",0.6976039342542321,0.7032529645135677,0.7321312625466065
16950,dwerg,dwerg,Q136562,"['witten', 'astronomisch', 'objecttype', 'dwergin', 'pulseren']",0.6899546334024466,0.7416742525679256,0.7416611330183289
16953,dwerg,dwerg,Q17480821,"['fictief', 'dwergin', 'hemellichaam', 'bruine']",0.6850916376313335,0.6387045013492718,0.6972104541021179
16955,dwerg,dwerg,Q194101,"['persoon', 'ziekte', 'dwerggroei', 'dwergin']",0.6813035252123028,0.727671128404695,0.716623874871271
28602,eerste wereld,eerste wereld,Q876830,"['één', 'wereldlanden', 'groep', 'kapitalistisch', 'classificatiesysteem', 'wereld']",1.0,0.8889212997864293,0.9334623621230472
28773,eskimo,eskimo's,Q131242,"['canada', 'groep', 'oost', 'eskimo', 'inheems', 'groenland', 'etnisch', 'alaska', 'siberië', 'bevolkingsgroep', 'volk']",0.7861433694249595,0.7639546836961609,0.7815517783286959
28775,eskimo,eskimo's,Q2659059,"['arctisch', 'eskimo', 'inheems', 'regio', 'volk', 'beschaving', 'paleo']",0.7819058291326244,0.7711359106313945,0.7803937860529366
28774,eskimo,eskimo's,Q189975,"['inuït', 'naam', 'canada', 'zichzelf', 'waarmee', 'eskimo', 'groenland', 'aanduiden', 'inuit', 'inuk']",0.7655488010476168,0.7520225601610485,0.7807324722949662
28807,eskimo,eskimo,Q4532729,"['wetenschap', 'eskimo', 'eskimonologie', 'inuit', 'inuitologie', 'cultuur', 'talen', 'literatuur']",0.7451588154977685,0.6864581248424868,0.7652105790451362
28777,eskimo,eskimo,Q100342131,"['groenlander', 'tijdelijk', 'tentoonstelling', 'eskimo', 'tiderida']",0.6729382995764275,0.6503894297143006,0.6828906079114688
28839,eskimo,eskimo,Q51512437,"['eskimo', 'publicatie', 'nunivak', 'island']",0.6631261591371974,0.6480351341366146,0.6674636467087831
28776,eskimo,eskimo's,Q3347113,"['historisch', 'groep', 'eskimo', 'neo', 'etnisch']",0.6592127918181387,0.648456048357746,0.6773773867186123
28790,eskimo,eskimo,Q19365020,"['staat', 'eskimo', 'amerika', 'hill', 'bergen', 'verenigen']",0.6500864928536834,0.6493593450236359,0.6475690979554626
28791,eskimo,eskimo,Q20736,"['eskimo', 'talen', 'taalfamilie']",0.6469828750837651,0.7060053286058166,0.6734483926122153
28867,eskimo,eskimo,Q8421920,"['categorie', 'wikimedia', 'aleoetische', 'eskimo', 'taalfamilie']",0.6011947097807621,0.6271295231843593,0.61832329300788
3797,etniciteit,etniciteit,Q5404323,"['cultureel', 'groep', 'verbinden', 'sociaal', 'etniciteit', 'mens', 'bepalen', 'bevolkingsgroep', 'eigenschap', 'identiteit']",0.9735510792188724,0.8479923554261474,0.9573682587425556
3796,etniciteit,etniciteit,Q41710,"['bevolking', 'cultureel', 'groep', 'persoonsgegevens', 'sociaal', 'classificatiesysteem', 'etnisch', 'etniciteit', 'mens', 'bepalen', 'bevolkingsgroep', 'identiteit']",0.952570957493356,0.8627156310848407,0.9433429029084559
3793,etniciteit,etniciteit,Q133032,"['centraal', 'magyaren', 'hongaar', 'europa', 'etniciteit', 'nationaliteit', 'magiaren', 'hoofdzakelijk']",0.8345242236959775,0.8290279274141792,0.8450207001839746
3801,etniciteit,etniciteit,Q851126,"['gorani', 'etniciteit', 'etnisch', 'groep']",0.8078274016105778,0.8135914646818334,0.8233035833005783
3792,etniciteit,etniciteit,Q115771874,"['ongeacht', 'hongarije', 'inwoner', 'hongaar', 'etniciteit', 'mens']",0.7975675263057671,0.7223591486138918,0.7912599222279465
3800,etniciteit,etniciteit,Q8461,"['discriminatie', 'baseren', 'etniciteit', 'racisme', 'ras']",0.7639595426201674,0.8412431901944155,0.8073924871419389
3789,etniciteit,etniciteit,Q110891832,"['frans', 'ongeacht', 'inwoner', 'polynesië', 'etniciteit', 'mens', 'tahiti']",0.7569332683910245,0.6971232502413366,0.7559432501517548
3798,etniciteit,etniciteit,Q7128854,"['categorie', 'wikimedia', 'etniciteit', 'persoon', 'metacategorie']",0.7561500696077583,0.7297714314896134,0.7630683407699458
3791,etniciteit,etniciteit,Q111654081,"['kroaten', 'ongeacht', 'inwoner', 'staatsburger', 'etniciteit', 'kroatië']",0.7050054591007966,0.7039926148572009,0.7098435862443556
3799,etniciteit,etniciteit,Q7325,"['aanhanger', 'religie', 'gemeenschap', 'joods', 'etniciteit', 'wel', 'volk', 'jood']",0.7042637527347365,0.6807900553142096,0.7142340386807574
19688,etnische groep,etnische groep,Q41710,"['bevolking', 'cultureel', 'groep', 'persoonsgegevens', 'sociaal', 'classificatiesysteem', 'etnisch', 'etniciteit', 'mens', 'bepalen', 'bevolkingsgroep', 'identiteit']",0.9599550753646796,0.8627156310848407,0.9525261379727712
19474,etnische groep,etnische groep,Q154278,"['actie', 'gebieden', 'groep', 'aanwezigheid', 'etnisch', 'dalen', 'gewelddadig', 'zuivering', 'zuiveren']",0.8676010629572264,0.792587203375317,0.8650778276382471
19353,etnische groep,etnische groepen,Q105999586,"['type', 'groep', 'relateren', 'inheems', 'etnisch', 'wikidata', 'volk', 'eigenschap']",0.8662467904563542,0.8374041063515583,0.8739652919977771
19414,etnische groep,etnische groep,Q12223,"['koeren', 'etnisch', 'groep']",0.8638773875808006,0.7882032899634084,0.8581195633720353
20514,etnische groep,etnische groep,Q1988847,"['russisch', 'groep', 'etnisch', 'litouwen', 'minderheid']",0.8611830152546959,0.7777606122901509,0.8479949058781671
20649,etnische groep,etnische groep,Q3502570,"['bevolking', 'groep', 'etnisch', 'falklandeilanden', 'kelpers', 'demografie']",0.8565668890954219,0.7836713739697009,0.8435878818775171
19692,etnische groep,etnische groep,Q4204501,"['historisch', 'groep', 'etnisch', 'entiteit', 'voormalig']",0.8543774501818094,0.7891445090697136,0.8427647467189037
22176,etnische groep,etnische groep,Q3676128,"['koeren', 'georgië', 'etnisch', 'groep']",0.8517681729661202,0.7908320569899038,0.8484910472443066
