,lemma,term,hit_id,bow,cs_rm,cs_wm,cs_rm_wm
116327,black,black,Q3075017,"['multi', 'african', 'group', 'people', 'black', 'ethnic', 'population', 'france', 'immigration', 'racial', 'human']",0.891540723544894,0.8157054405443456,0.8876440683432884
116314,black,black,Q2903671,"['movement', 'descent', 'thought', 'african', 'anarchist', 'identify', 'group', 'people', 'black', 'anarchism', 'ideology', 'school', 'principle', 'political', 'applied']",0.8880600984467996,0.8219635089739755,0.8929043013068726
121021,black,black,Q38007013,"['closely', 'various', 'making', 'red', 'whose', 'figure', 'style', 'group', 'called', 'apulian', 'human', 'working', 'unknown', 'similar', 'name', 'vase', 'rela', 'fury', 'painter', 'distinctive', 'black', 'small', 'rather']",0.8866654944156184,0.7894042268549302,0.8903339756027258
115456,black,black,Q410453,"['egypt', 'god', 'much', 'historical', 'ethiopia', 'devout', 'close', 'considered', 'sub', 'never', 'aethiopia', 'saharan', 'africa', 'greco', 'region', 'term', 'land', 'tunisia', 'roman', 'inclusive', 'mythology', 'berber', 'black', 'almost', 'modern']",0.8844924508980205,0.7723066479931795,0.8827784965151474
66464,bombay,bombay,Q1156,"['city', 'mumbai', 'million', 'megacity', 'state', 'cluster', 'india', 'capital', 'big', 'second', 'maharashtra', 'metropolis', 'largest', 'locality', 'business', 'bombay']",0.9467100137139528,0.7330422281338996,0.9242624178911492
66519,bombay,bombay,Q3621720,"['mumbai', 'area', 'india', 'metropolitan', 'mmr', 'maharashtra', 'region', 'greater', 'bombay']",0.8686548659765118,0.7190488168006005,0.8520448069873372
66583,bombay,bombay,Q61445,"['million', 'city', 'navi', 'mumbai', 'planned', 'big', 'community', 'satellite', 'new', 'bombay']",0.8204339771252265,0.6491942021663496,0.7986879795859517
66538,bombay,bombay,Q4940528,"['railway', 'india', 'central', 'transport', 'company', 'business', 'baroda', 'bombay']",0.8197215236365981,0.7157194209464764,0.8269103521188527
66588,bombay,bombay,Q646414,"['bombay', 'city', 'mumbai', 'system', 'metro', 'india', 'rail', 'rapid', 'maharashtra', 'serving', 'transit']",0.8180382878395925,0.6815756039903185,0.7989634567755299
66962,bombay,bombay,Q59546705,"['city', 'thesis', 'urban', 'reference', 'growth', 'christine', 'india', 'western', 'leadership', 'special', 'doctoral', 'dobbin', 'bombay']",0.8133851972984479,0.8213490172885207,0.8622957309028186
66566,bombay,bombay,Q54888757,"['city', 'state', 'jersey', 'enclave', 'united', 'new', 'indian', 'bombay']",0.8127756432715286,0.7822184112737692,0.8313893254334215
66598,bombay,bombay,Q7525357,"['fort', 'sion', 'south', 'mumbai', 'together', 'building', 'east', 'side', 'india', 'portuguese', 'whole', 'hillock', 'remains', 'situated', 'north', 'ancient', 'bombay', 'hill']",0.8070404150117072,0.7017036011112499,0.8119827610152158
66513,bombay,bombay,Q32135712,"['auckland', 'region', 'locality', 'zealand', 'new', 'bombay']",0.8050468665454684,0.7438808469354932,0.8300347095668923
66493,bombay,bombay,Q2395774,"['town', 'designated', 'state', 'place', 'ghost', 'imperial', 'county', 'census', 'beach', 'united', 'california', 'bombay']",0.8047582041434282,0.7790615158264889,0.8294519729027165
150061,burma,burma,Q836,"['mya', 'southeast', 'state', 'bur', 'sovereign', 'myanmar', 'country', 'asia', 'republic', 'union', 'burma']",0.907695786524256,0.6873434498584952,0.8792280949716222
149666,burma,burma,Q13072974,"['southeast', 'socialist', 'state', 'bspp', 'historical', 'country', 'period', 'asia', 'republic', 'union', 'burma']",0.8636124005523954,0.7539771742897582,0.8795308475679471
149845,burma,burma,Q4694017,"['territory', 'myanmar', 'country', 'agriculture', 'burma']",0.8576305591116612,0.7284763225545406,0.8647196378027059
150975,burma,burma,Q35730552,"['state', 'summit', 'america', 'united', 'mountain', 'burma']",0.8467302834373419,0.6684796963764467,0.8319136087801244
149680,burma,burma,Q1365392,"['demographic', 'myanmar', 'country', 'region', 'asia', 'burma']",0.8361096967678024,0.6499056818539602,0.8170978668988701
150170,burma,burma,Q1651832,"['city', 'existed', 'sadhuim', 'kingdom', 'state', 'mon', 'centered', 'suvannabhumi', 'lower', 'believed', 'thuwunnabumi', 'least', 'century', 'middle', 'thaton', 'sudhammapura', 'burma']",0.8348197583523369,0.7771759047062043,0.8709905302976393
149805,burma,burma,Q3088844,"['international', 'boundary', 'land', 'divide', 'territory', 'myanmar', 'china', 'burma', 'border']",0.8298225933396959,0.7165621122020512,0.8417151102321169
149896,burma,burma,Q524272,"['south', 'world', 'indochina', 'east', 'philippine', 'india', 'war', 'singapore', 'thailand', 'asian', 'campaign', 'malaya', 'theatre', 'pacific', 'ceylon', 'burma']",0.8292611175213791,0.6851362040655974,0.8278418512508644
149774,burma,burma,Q2749165,"['international', 'boundary', 'land', 'india', 'myanmar', 'burma', 'separating', 'maritime', 'border']",0.8288127194454649,0.7405463853541385,0.8513780666778028
149737,burma,burma,Q1937196,"['territory', 'low', 'historical', 'delta', 'annexed', 'myanmar', 'plus', 'lower', 'country', 'region', 'anglo', 'lying', 'burmese', 'outer', 'empire', 'including', 'geographic', 'well', 'irrawaddy', 'british', 'coastal', 'war', 'second', 'end', 'historic', 'burma']",0.8284721759195018,0.7320314045008621,0.8474979892920981
124474,calcutta,calcutta,Q1348,"['million', 'city', 'megacity', 'state', 'joy', 'corporation', 'india', 'capital', 'west', 'kolkata', 'calcutta', 'bengal', 'procession', 'metropolis', 'municipal', 'palace']",0.9665954169744134,0.7650543497741983,0.9433573502270864
124546,calcutta,calcutta,Q3349812,"['kma', 'area', 'india', 'calcutta', 'metropolitan', 'kolkata', 'west', 'cma', 'bengal', 'conurbation', 'greater']",0.8792456240137756,0.7255486590910291,0.8746375803968977
124839,calcutta,calcutta,Q18379789,"['industrial', 'town', 'planned', 'india', 'calcutta', 'kolkata', 'west', 'bengal', 'factory', 'leather', 'complex']",0.8619654320798426,0.7475870990612803,0.8684020875555445
125252,calcutta,calcutta,Q5018950,"['township', 'india', 'calcutta', 'riverside', 'settlement', 'neighborhood', 'human']",0.8586598287197171,0.7852243623385853,0.8767165456655436
124878,calcutta,calcutta,Q3198467,"['development', 'agency', 'india', 'authority', 'metropolitan', 'kolkata', 'calcutta', 'west', 'bengal', 'government']",0.857857082716147,0.7530821928473095,0.8726113772775953
124547,calcutta,calcutta,Q3350560,"['corporation', 'india', 'calcutta', 'kolkata', 'west', 'bengal', 'municipal']",0.8518023098271121,0.7038977193517223,0.8533212007654905
124470,calcutta,calcutta,Q1145306,"['state', 'university', 'calcutta', 'kolkata', 'public', 'west', 'bengal']",0.8507570207743538,0.7260568874311876,0.8532843614007711
125174,calcutta,calcutta,Q112794323,"['central', 'calcutta', 'kolkata', 'geographic', 'west', 'bengal', 'region', 'madhya']",0.8503490770207587,0.7178380547273489,0.852733192961985
125239,calcutta,calcutta,Q5018914,"['state', 'unincorporated', 'calcutta', 'community', 'west', 'county', 'united', 'virginia', 'pleasants']",0.8435253888910385,0.7055898309903387,0.8382071648721982
125195,calcutta,calcutta,Q17802195,"['street', 'city', 'structure', 'building', 'dundee', 'calcutta', 'scotland', 'commercial', 'architectural']",0.8389015449594269,0.7816816799838823,0.8514516780905589
47030,caucasian,caucasian,Q3832962,"['european', 'caucasian', 'macrofamily', 'comprising', 'language', 'family', 'proposed', 'northwest', 'pontic', 'indo']",0.9000853384238727,0.8446491525873027,0.9037283606698998
46911,caucasian,caucasian,Q1152826,"['caucasian', 'subtype', 'centered', 'anthropology', 'western', 'part', 'asia', 'century', 'northern', 'early', 'racial', 'according', 'race', 'armenoid']",0.8919160837067899,0.8380329924611758,0.8962316993663082
47367,caucasian,caucasian,Q112853179,"['caucasian', 'thesis', 'allister', 'response', 'university', 'white', 'ryegrass', 'establishment', 'pasture', 'moorhead', 'clover', 'country', 'master', 'lincoln', 'high', 'grazing', 'lowland']",0.8817787581608327,0.7863507780206693,0.87855213084156
46932,caucasian,caucasian,Q13277809,"['caucasian', 'category', 'territory', 'northeast', 'speaking', 'country', 'wikimedia']",0.8760770233022371,0.7644489503845727,0.8686931898242297
46892,caucasian,caucasian,Q112854793,"['site', 'webb', 'adam', 'competitive', 'country', 'high', 'bachelor', 'caucasian', 'university', 'trifolium', 'white', 'compared', 'ability', 'clover', 'repens', 'thesis', 'ambiguum', 'lincoln', 'lowland']",0.8753935804083354,0.7915549678992805,0.8740142779108296
46952,caucasian,caucasian,Q18344570,"['block', 'caucasian', 'unicode', 'people', 'albanian', 'albania', 'dagestan', 'letter', 'northeastern', 'aghbanian', 'caucase', 'today', 'containing', 'azerbaijan', 'used', 'ancient', 'mark']",0.8740701070019306,0.8074213156900223,0.874790233357404
47043,caucasian,caucasian,Q41259,"['european', 'caucasian', 'culture', 'history', 'caucasus', 'area', 'people', 'asian', 'study', 'academic', 'geography', 'region', 'caucasology']",0.8668024678181223,0.7796493359988463,0.8643717167469465
46839,caucasian,caucasian,Q107519129,"['shaposhnikov', 'caucasian', 'biosphere', 'maykop', 'state', 'reserve', 'organization', 'natural', 'named', 'russia']",0.8634375121787499,0.8155576848054908,0.8689027457437819
47210,caucasian,caucasian,Q6949234,"['caucasian', 'various', 'caucasus', 'people', 'region', 'mythology']",0.8558597468787343,0.7672678696690991,0.8529784388669045
47006,caucasian,caucasian,Q3286626,"['past', 'caucasian', 'history', 'regional', 'aspect', 'caucasus', 'event', 'region']",0.8537816585257875,0.7603135244191469,0.8508554716891384
104065,colored,colored,Q5149038,"['state', 'term', 'people', 'black', 'united', 'used', 'describe', 'colored']",0.907672996057196,0.7414808944704261,0.8932859035244047
104140,colored,colored,Q819264,"['colour', 'democratization', 'term', 'color', 'revolution', 'associated', 'coloured', 'political', 'colored']",0.8736297572429459,0.7554826023667597,0.86464515996987
104037,colored,colored,Q353267,"['mixture', 'light', 'emitted', 'situation', 'differently', 'source', 'created', 'additive', 'color', 'mixing', 'visible', 'colored']",0.8427271597697847,0.7501995059255014,0.8458412155251737
103994,colored,colored,Q22296285,"['structure', 'formation', 'mostly', 'rust', 'produced', 'asexual', 'spore', 'dikaryotic', 'called', 'uredospore', 'uredinium', 'specific', 'fungus', 'urediniospore', 'ureidospore', 'found', 'colored', 'rusty', 'often', 'outcome', 'process']",0.8372123710797027,0.6938533891429564,0.824974324456228
103970,colored,colored,Q1786363,"['artistic', 'movement', 'using', 'mist', 'landscape', 'atmosphere', 'often', 'gray', 'century', 'tonalism', 'brown', 'blue', 'colored']",0.8267794303377923,0.7680420484921797,0.8242266087008301
103990,colored,colored,Q22282519,"['metabolic', 'intensely', 'anthocyanins', 'blue', 'group', 'scarlet', 'metabolism', 'purple', 'mauve', 'involving', 'glycoside', 'reaction', 'plant', 'occur', 'anthocyanidins', 'coloring', 'containing', 'compound', 'soluble', 'colored', 'responsible', 'chemical', 'member', 'higher', 'process', 'pathway', 'anthocyanin']",0.8231917188983311,0.665631143095658,0.8030813855559467
103673,colored,colored,Q104341641,"['process', 'tinting', 'color', 'manual', 'hand', 'coloring', 'tinted', 'applying', 'colouring', 'coloured', 'colored']",0.8194990304706478,0.7602699752352828,0.8192386030622718
104031,colored,colored,Q312266,"['earth', 'nonadiene', 'merita', 'zlut', 'prirodni', 'inde', 'methoxyphenyl', 'souchet', 'gelbwurz', 'dione', 'curcumin', 'diferuloylmethane', 'active', 'haldar', 'hydroxy', 'haidr', 'halad', 'principle', 'oleoresin', 'pigment', 'czech', 'tumeric', 'safran', 'kurkumin', 'kin', 'curcuma', 'terra', 'halud', 'main', 'turmeric', 'hydrastis', 'heptadiene', 'orange', 'diferaloylmethane', 'haldi', 'bi', 'compound', 'puccoon', 'colored', 'kacha', 'hepta', 'chemical', 'diene', 'cucurmin', 'natural', 'root', 'yellow']",0.8177195648085178,0.6597127341779339,0.7954422204943592
104062,colored,colored,Q50429925,"['precursor', 'chromogenic', 'endogenous', 'exogenous', 'may', 'transformed', 'biological', 'pigment', 'compound', 'colorless', 'mechanism', 'colored']",0.8126213730642624,0.6418352068885284,0.7891634370697933
103686,colored,colored,Q105825358,"['hair', 'become', 'pigmentation', 'process', 'colored']",0.8114980803501745,0.6560718720669821,0.7868803206998876
38562,coolie,coolie,Q548135,"['labourer', 'worker', 'asia', 'occupation', 'coolie']",0.8536125930619595,0.820278291349126,0.8381812537039202
38567,coolie,coolie,Q99950019,"['chinese', 'worker', 'drawing', 'leonard', 'coolie', 'richmond']",0.7267499497327709,0.7533524201402526,0.7352548265555892
38546,coolie,coolies,Q99621558,"['cooly', 'research', 'diaspora', 'origin', 'project', 'labour', 'becoming', 'rethinking', 'ahrc', 'indian', 'grant']",0.7129298583922169,0.7216581253252521,0.7683386799964858
38552,coolie,coolie,Q2996542,"['chinese', 'coolitude', 'term', 'diaspora', 'cultural', 'interaction', 'coolie', 'indian']",0.6848359196619715,0.6438356860370847,0.7306305436340951
38548,coolie,coolie,Q110626609,"['work', 'prohibition', 'portuguese', 'traffic', 'government', 'image', 'coolie']",0.6340690802303329,0.6779777040739758,0.6774983019960273
38556,coolie,coolie,Q4774147,"['imposed', 'tax', 'chinese', 'state', 'immigrant', 'laborer', 'congress', 'law', 'white', 'anti', 'favor', 'united', 'coolie', 'act']",0.6282800885168484,0.6086208517548097,0.6556165995702223
38559,coolie,coolie,Q50902692,"['chinese', 'volga', 'ship', 'school', 'century', 'painting', 'coolie']",0.6155700567672819,0.5923176847421993,0.6436242961213541
38541,coolie,coolies,Q107804051,"['cooly', 'comprising', 'building', 'foochow', 'established', 'rickshaw', 'church', 'barber', 'congregation', 'puller', 'methodist']",0.61392349773976,0.6020919274314129,0.6407113915738726
38560,coolie,coolie,Q50902731,"['chinese', 'ship', 'gale', 'mersey', 'school', 'century', 'painting', 'coolie']",0.5899902705452988,0.5650839421036512,0.6153895325630085
38558,coolie,coolie,Q49713369,"['spring', 'state', 'oregon', 'county', 'america', 'united', 'coolie', 'wallowa']",0.5807593884025637,0.5487721351881372,0.6150606260089929
48675,descent,descent,Q2905804,"['mother', 'ancestor', 'belongs', 'traced', 'line', 'male', 'group', 'female', 'one', 'father', 'descent', 'whereby', 'patriline', 'terminology', 'either', 'unilineality', 'exclusively', 'determining', 'matriline', 'system', 'kinship']",0.9173191467380865,0.6950297151281174,0.9049414323070952
47531,descent,descent,Q1075815,"['earth', 'come', 'ancestor', 'evidence', 'single', 'life', 'common', 'demonstrating', 'evelution', 'descent']",0.8918272203542704,0.7268713405443997,0.8919195736795842
47648,descent,descent,Q183905,"['sibling', 'descended', 'collateral', 'blood', 'lineal', 'direct', 'descendant', 'relative', 'line', 'descent']",0.8889114205915659,0.6264482341826125,0.8657624741990974
47995,descent,descent,Q89659343,"['individual', 'biological', 'social', 'lineage', 'quality', 'descent']",0.888718162075412,0.6794624687819326,0.8781729320329588
48732,descent,descent,Q5263736,"['person', 'establishing', 'antiquity', 'living', 'generation', 'process', 'descent']",0.885344192754606,0.7149839139955039,0.883870489722539
47545,descent,descent,Q110719661,"['ancestor', 'work', 'steven', 'time', 'recent', 'foltz', 'master', 'written', 'method', 'descent', 'detection', 'university', 'rare', 'given', 'mason', 'length', 'segment', 'washington', 'variant', 'identity', 'data', 'sequence', 'thesis', 'common']",0.8800637602163746,0.7542161598664773,0.888909187819853
48320,descent,descent,Q5988338,"['sequence', 'inheritance', 'nucleotide', 'ancestor', 'identical', 'due', 'common', 'without', 'identity', 'recombination', 'descent']",0.8797992356992795,0.6810472985201851,0.8713518213607926
48237,descent,descent,Q3277425,"['bilateral', 'system', 'kinship', 'family', 'terminology', 'lineage', 'descent']",0.8793811263004887,0.6398741368606197,0.8612548609625096
47794,descent,descent,Q333018,"['node', 'ancestor', 'different', 'theory', 'ancestry', 'specie', 'organism', 'root', 'common', 'shared', 'descent']",0.8784843374845241,0.7473866615434714,0.8860159018838245
48113,descent,descent,Q1321675,"['descent', 'complementary', 'case', 'phoneme', 'divergent', 'others', 'different', 'change', 'often', 'phenomenon', 'similar', 'distribution', 'found', 'indicating', 'linguistic', 'mutual', 'sound']",0.8731414662172948,0.7859626412833871,0.8908487742221249
74863,developing nations,developing nations,Q59638044,"['developing', 'emitter', 'research', 'versus', 'congressional', 'nation', 'gas', 'emission', 'top', 'service', 'report', 'developed', 'perspective', 'greenhouse']",0.8118385643453794,0.7417101742669123,0.8319490453683281
74853,developing nations,developing nations,Q114408620,"['developing', 'thesis', 'industrialisation', 'nation', 'central', 'america', 'small', 'doctoral', 'economic', 'integration', 'case']",0.8013291601637521,0.7890694450590117,0.8397745002397606
74879,developing nations,developing nations,Q67620028,"['improving', 'developing', 'holding', 'standard', 'archive', 'current', 'administration', 'record', 'nation', 'living', 'national', 'speech', 'naid', 'exhibition', 'item', 'collection']",0.7965082554163903,0.7779388363243069,0.8291335360418336
74885,developing nations,developing nations,Q7692521,"['developing', 'denial', 'world', 'nation', 'apartheid', 'technological', 'third', 'technology', 'modern']",0.7927886540478883,0.8673306643893993,0.8353594604373009
